,0,1,C,A,T,H,CA,C_map
2aeuA01,5.869187,0.16086178,3,90,1150,70,3.90,Alpha Beta
2e30B01,0.5966124,1.1251376,6,10,250,1040,6.10,Special
3ljbA00,6.875503,-3.5712342,1,20,120,1240,1.20,Mainly Alpha
1t50A00,4.138546,3.490857,1,20,1400,10,1.20,Mainly Alpha
4dduA04,2.7923398,3.1556065,3,30,56,80,3.30,Alpha Beta
4od6A00,0.7769054,4.9232965,3,30,1370,110,3.30,Alpha Beta
2fd4A00,-0.46970746,5.0733957,3,30,40,110,3.30,Alpha Beta
4ckkC03,4.5187726,-0.8451925,1,10,268,10,1.10,Mainly Alpha
3pqiA02,-3.063319,6.2027087,6,20,150,20,6.20,Special
3ehfB01,4.3861055,-6.0634284,6,10,250,2870,6.10,Special
3zliA02,3.2805636,-4.5395994,1,20,58,1370,1.20,Mainly Alpha
2ex3B02,4.7098937,-2.0125864,1,20,1270,230,1.20,Mainly Alpha
2yadB00,-3.1533916,5.2333026,3,30,390,150,3.30,Alpha Beta
5dmhB01,1.3146957,5.031523,3,40,50,10840,3.40,Alpha Beta
4lg3A02,3.9278545,2.9980133,6,10,20,130,6.10,Special
2wshB00,2.20165,2.3666353,3,40,1440,40,3.40,Alpha Beta
1u3eM01,-0.660484,4.501563,3,90,75,20,3.90,Alpha Beta
3lxrF00,6.309348,-1.0797095,1,10,4120,20,1.10,Mainly Alpha
2blnA01,0.2818392,5.168106,3,40,50,170,3.40,Alpha Beta
2jyeA01,1.7065773,5.2381163,2,10,25,160,2.10,Mainly Beta
2im9A03,3.2146807,1.4946961,1,10,287,520,1.10,Mainly Alpha
3bl4A02,-0.07354866,4.8371515,3,40,970,30,3.40,Alpha Beta
4v3iA00,6.0717287,-1.3681096,1,25,40,590,1.25,Mainly Alpha
3gf5A01,-4.6163917,5.5976257,2,30,30,570,2.30,Mainly Beta
2z4iA01,-3.7929225,4.868826,2,40,128,300,2.40,Mainly Beta
3fldA01,2.0147936,2.7507582,6,10,140,290,6.10,Special
2d1lA00,5.0320916,-4.28206,1,20,1270,60,1.20,Mainly Alpha
1vq8B01,-3.7696695,1.6106244,4,10,960,10,4.10,Few Sec. Str.
1z67A00,4.5856986,1.3868928,1,10,10,690,1.10,Mainly Alpha
4ch7A02,-0.38644677,4.0258656,3,30,70,3460,3.30,Alpha Beta
4je3B00,1.8387858,2.5082552,3,10,20,720,3.10,Alpha Beta
3ux3A02,4.156817,0.92996395,6,10,250,1280,6.10,Special
4dx8J01,-2.0500178,1.7900473,3,30,70,2240,3.30,Alpha Beta
3oheA00,-0.09655681,4.228347,3,30,428,10,3.30,Alpha Beta
2rh3A00,6.1428666,-0.35811737,1,10,1220,190,1.10,Mainly Alpha
3hl6A01,-1.0024859,4.881404,3,30,1300,50,3.30,Alpha Beta
4jdeA01,-3.9361448,4.383214,2,60,40,3820,2.60,Mainly Beta
2xljA02,3.0808537,2.5955493,1,10,8,890,1.10,Mainly Alpha
1r94A00,-2.3032384,4.579499,2,60,300,12,2.60,Mainly Beta
5cqgA04,-0.2188887,4.6820836,3,30,70,2630,3.30,Alpha Beta
2obeB02,-3.7550738,5.6059556,2,170,9,10,2.170,Mainly Beta
6cstB01,3.446291,-1.0536027,1,10,150,810,1.10,Mainly Alpha
3m71A00,6.776711,-1.8877287,1,50,10,150,1.50,Mainly Alpha
2wcwB00,0.22683339,3.7104309,3,40,1350,10,3.40,Alpha Beta
5vd6A00,0.68237644,4.156302,3,40,630,30,3.40,Alpha Beta
3bmzA00,-3.5054512,4.5599327,2,50,20,30,2.50,Mainly Beta
3sf4D00,-4.397367,-1.4528002,6,20,200,10,6.20,Special
4p1mB01,0.1383761,-1.3479542,3,30,160,880,3.30,Alpha Beta
5amhA00,-2.8858728,5.3869877,2,170,150,20,2.170,Mainly Beta
4kiz502,-0.3198936,1.7643268,6,10,250,3210,6.10,Special
2xmxA01,5.465392,-0.48857507,1,20,1440,280,1.20,Mainly Alpha
2bpa100,-1.9979895,3.7764976,2,60,169,10,2.60,Mainly Beta
2g5gX02,5.2512803,0.9982683,1,10,8,760,1.10,Mainly Alpha
5hheA00,1.818375,-14.113253,6,10,250,3110,6.10,Special
3rbyA01,-4.1854,4.2622333,2,40,128,320,2.40,Mainly Beta
3abqB02,1.0693254,-3.1992893,6,10,250,2060,6.10,Special
2v4bA02,2.778275,5.0369596,3,40,1620,60,3.40,Alpha Beta
1lmlA01,-0.77767485,3.779703,3,10,170,20,3.10,Alpha Beta
4h61A00,1.0906973,1.4250425,3,10,450,580,3.10,Alpha Beta
1l6kA00,1.1040006,-6.032453,6,10,250,100,6.10,Special
2g30A01,-4.7127957,4.080151,2,60,40,1150,2.60,Mainly Beta
2qf4A02,-3.6616776,5.3998666,2,40,10,350,2.40,Mainly Beta
3g2bA00,2.7378187,1.756619,1,10,10,1150,1.10,Mainly Alpha
1wpnA00,1.3604151,3.596187,3,90,1640,10,3.90,Alpha Beta
2qzbA00,-0.9746606,4.9281154,2,60,460,10,2.60,Mainly Beta
3p01B01,3.0172386,-2.2000327,6,10,140,590,6.10,Special
2a5hA01,2.3552897,1.5187312,6,10,140,1170,6.10,Special
2riqA02,-3.4232311,4.152274,2,20,25,630,2.20,Mainly Beta
1ylxA00,-1.8723134,4.5246944,3,30,70,1480,3.30,Alpha Beta
2hsnA02,3.4255564,1.3754021,1,20,1050,110,1.20,Mainly Alpha
3iuoA00,4.1671476,1.9292867,1,10,10,1390,1.10,Mainly Alpha
1xlyA00,7.708647,-3.228189,1,20,200,20,1.20,Mainly Alpha
3q1xA01,5.877755,0.14935942,1,10,3130,10,1.10,Mainly Alpha
2rngA01,-0.36241958,3.828208,3,40,1620,80,3.40,Alpha Beta
1ehsA00,4.5950427,1.4601374,1,20,10,10,1.20,Mainly Alpha
3m66A00,4.8427577,1.8873777,1,25,70,10,1.25,Mainly Alpha
1lpbA00,0.73740447,5.022821,2,10,80,10,2.10,Mainly Beta
4yycA00,1.5520523,2.6941547,3,20,20,480,3.20,Alpha Beta
4esuA01,7.0671773,-2.3274295,1,10,490,160,1.10,Mainly Alpha
2c1lA02,-1.7629788,4.3634214,2,40,330,30,2.40,Mainly Beta
1ffyA03,6.751435,-1.3212235,1,10,730,20,1.10,Mainly Alpha
4qa8A00,-4.32248,5.256207,2,50,20,20,2.50,Mainly Beta
1ciiA01,4.4167094,-7.510411,1,20,250,10,1.20,Mainly Alpha
4jx2A01,1.4797238,2.4986215,6,10,250,2710,6.10,Special
5awwY00,6.7034893,-1.747994,1,10,3370,10,1.10,Mainly Alpha
1wteA02,1.1736934,3.6009653,3,40,1560,10,3.40,Alpha Beta
2o6kB00,4.0021853,1.62231,1,10,150,260,1.10,Mainly Alpha
3df6B00,-2.94632,4.731792,3,30,160,300,3.30,Alpha Beta
2qgmA03,5.782498,-0.17934018,1,20,1440,30,1.20,Mainly Alpha
5lzhA00,-2.4097629,4.9567075,2,40,50,110,2.40,Mainly Beta
3fkeA01,5.498655,1.6298023,1,10,8,950,1.10,Mainly Alpha
2pq8A01,-1.924914,5.5058603,3,30,60,60,3.30,Alpha Beta
1o7jA02,0.7086673,4.8209405,3,40,50,40,3.40,Alpha Beta
3jrvA00,5.1428294,0.39728346,1,10,437,20,1.10,Mainly Alpha
4maqB00,-3.3443053,4.215516,3,90,850,10,3.90,Alpha Beta
1z6tA05,4.6540093,1.2008721,1,25,40,370,1.25,Mainly Alpha
4afmA00,-4.8080173,5.20619,2,60,120,1070,2.60,Mainly Beta
3pieC09,-3.397383,5.6648,2,30,30,750,2.30,Mainly Beta
1irxA04,4.4154434,1.4794228,1,10,10,770,1.10,Mainly Alpha
2okuA00,5.535984,-1.569017,1,20,120,470,1.20,Mainly Alpha
5hobA00,0.8346331,-1.9630668,4,10,170,10,4.10,Few Sec. Str.
1zc1A01,-3.4727764,5.2403917,2,40,40,50,2.40,Mainly Beta
1h6wA02,-5.225248,6.63229,2,160,30,10,2.160,Mainly Beta
5umsA01,-2.467192,5.42111,2,30,29,150,2.30,Mainly Beta
3qauA03,4.0169277,2.3085065,1,10,8,660,1.10,Mainly Alpha
1w6sB00,0.11584519,-1.2492985,4,10,160,10,4.10,Few Sec. Str.
6gywA00,1.0342345,5.1770506,3,40,1700,10,3.40,Alpha Beta
4arcA05,-2.4354818,5.01212,3,10,20,590,3.10,Alpha Beta
3eh1A01,4.190713,0.389269,1,20,120,730,1.20,Mainly Alpha
4x9tA01,1.1679448,4.0005164,3,40,190,150,3.40,Alpha Beta
2gytA01,6.091805,0.82729125,1,10,287,2070,1.10,Mainly Alpha
4q0yA00,-3.142954,5.131161,2,60,40,4400,2.60,Mainly Beta
3uv1A00,-3.8749797,3.1308234,3,15,10,50,3.15,Alpha Beta
3s28A01,2.5985851,2.1435437,3,10,450,330,3.10,Alpha Beta
2uv8A03,1.8367516,-9.833864,6,10,250,1930,6.10,Special
3mm5B01,-1.2194805,4.9121904,3,30,70,3340,3.30,Alpha Beta
2a2bA00,2.294427,3.4166026,1,20,5,130,1.20,Mainly Alpha
3e0jA02,-3.5268705,5.482419,2,40,50,430,2.40,Mainly Beta
1j98A00,3.015574,1.0069764,3,30,1360,80,3.30,Alpha Beta
3ripA02,7.170082,-2.9831212,1,20,120,1900,1.20,Mainly Alpha
5gl2B00,1.2023047,3.7060664,3,90,1640,20,3.90,Alpha Beta
4rwuA00,4.7081666,2.520801,1,10,287,110,1.10,Mainly Alpha
1gp0A00,-2.3978322,4.957441,2,70,130,10,2.70,Mainly Beta
4b9gA00,-4.6713614,4.867864,2,60,40,3480,2.60,Mainly Beta
2ijrA02,3.900074,1.2812781,1,10,3530,10,1.10,Mainly Alpha
3ojaA02,1.5686561,-9.393767,6,10,280,140,6.10,Special
3b5iA02,5.173171,0.7150868,1,10,1200,220,1.10,Mainly Alpha
3b34A05,5.811852,0.7183237,1,25,50,10,1.25,Mainly Alpha
4b0eD00,-2.8373237,4.9566402,3,10,20,410,3.10,Alpha Beta
4a8sC04,0.101906285,2.1453083,6,20,410,20,6.20,Special
3oufB00,6.615539,-1.3043294,1,10,287,70,1.10,Mainly Alpha
5w6yA00,5.459102,-0.740946,1,10,590,10,1.10,Mainly Alpha
2yq2A02,-6.9554667,6.5189805,2,60,40,3000,2.60,Mainly Beta
5v37A02,4.295702,1.2890985,6,10,140,2220,6.10,Special
2y0mB00,0.80665296,-6.604593,6,10,250,2000,6.10,Special
3rtxA02,0.1447849,3.890823,3,30,1490,430,3.30,Alpha Beta
5vqfD01,-2.0040379,1.3127468,2,60,120,970,2.60,Mainly Beta
4p02B05,2.627387,-3.9642532,1,20,5,4520,1.20,Mainly Alpha
2pqrC00,-1.5205696,0.53912723,6,10,250,1070,6.10,Special
1zoqC00,2.7251735,0.99908876,1,10,1630,10,1.10,Mainly Alpha
4ua6A00,1.9215238,3.0920887,3,40,710,10,3.40,Alpha Beta
4kbxA01,-0.24056824,4.112923,2,40,37,30,2.40,Mainly Beta
1k4tA04,5.5154643,-3.3905914,1,10,132,10,1.10,Mainly Alpha
2gumB05,-5.1738205,-1.2673848,6,10,250,3280,6.10,Special
4f01B01,-4.558938,2.9650939,2,60,34,10,2.60,Mainly Beta
1nwzA00,-2.0223129,5.1446137,3,30,450,20,3.30,Alpha Beta
3fidA00,-4.367391,4.00851,2,40,128,140,2.40,Mainly Beta
3ivpC02,0.83749795,-0.61663675,6,10,140,640,6.10,Special
2yilA02,-1.1194687,4.4976683,3,30,30,180,3.30,Alpha Beta
3rsiB01,-1.1496435,3.7117503,3,30,300,220,3.30,Alpha Beta
2zjsE00,0.9889475,-7.9752164,1,20,5,1030,1.20,Mainly Alpha
2yq2A01,-3.370855,5.5559163,2,60,320,20,2.60,Mainly Beta
3t7aA01,0.999202,3.8533819,3,40,50,11950,3.40,Alpha Beta
4dhxA00,1.7887936,-13.471158,6,10,250,1340,6.10,Special
1cl8A00,0.62604886,2.8109474,3,40,580,10,3.40,Alpha Beta
5b5ee00,2.3333862,-3.0359595,1,20,5,860,1.20,Mainly Alpha
4o2hA00,-1.5471694,3.0334485,3,10,450,610,3.10,Alpha Beta
1io1A02,-2.8424478,4.971661,2,170,280,10,2.170,Mainly Beta
2x8sA02,-3.153895,4.8579073,2,40,128,10,2.40,Mainly Beta
3ooxA00,-0.10582446,3.1563244,2,60,120,330,2.60,Mainly Beta
2hjmA01,6.1184077,-0.5874992,1,20,120,460,1.20,Mainly Alpha
5maoA00,-1.1855386,4.7604766,3,30,70,1800,3.30,Alpha Beta
1utaA00,0.1578373,4.6294827,3,30,70,1070,3.30,Alpha Beta
4l9bA02,-4.3721247,4.7695,2,60,120,1400,2.60,Mainly Beta
3zheA02,6.0129995,-1.2621199,1,25,40,760,1.25,Mainly Alpha
2hqsA01,0.3238754,3.9563494,3,40,50,10070,3.40,Alpha Beta
1iqvA00,4.2733088,1.0350127,1,10,455,10,1.10,Mainly Alpha
2adlA01,1.6321882,1.3270426,1,10,1220,80,1.10,Mainly Alpha
2fgyA03,4.175097,1.1329955,3,30,1330,140,3.30,Alpha Beta
2hj1A00,-4.721959,1.4447557,3,10,20,280,3.10,Alpha Beta
5mj3C00,4.086737,-4.5245714,1,10,8,1170,1.10,Mainly Alpha
3fzxA00,-4.260559,4.095462,2,40,360,20,2.40,Mainly Beta
3r6nA02,5.225852,-6.1265073,1,20,58,1060,1.20,Mainly Alpha
1gotG00,1.167983,-2.8992624,4,10,260,10,4.10,Few Sec. Str.
5dhdA00,-4.243254,5.124593,2,60,40,290,2.60,Mainly Beta
2d1sA04,0.57999104,3.5680256,3,30,300,30,3.30,Alpha Beta
2kktA00,4.5064025,3.0220876,6,10,140,1270,6.10,Special
2gumA02,0.9129823,-6.156125,1,20,5,1890,1.20,Mainly Alpha
4b1mA00,-3.7751298,5.3014803,2,60,120,560,2.60,Mainly Beta
3onqA02,-0.9127153,4.2305617,3,30,70,2730,3.30,Alpha Beta
2omlA02,-4.1190076,5.660054,3,30,70,1560,3.30,Alpha Beta
4h9dB00,3.288834,1.6318992,1,10,30,50,1.10,Mainly Alpha
3qnfA04,5.0277915,0.44874668,1,10,3480,20,1.10,Mainly Alpha
1rp3H01,0.9962677,1.0561228,6,10,140,150,6.10,Special
1tbaA00,2.8472624,3.3103957,1,10,1100,10,1.10,Mainly Alpha
4i4tF01,-0.027338332,4.9965396,3,40,50,11480,3.40,Alpha Beta
2giaB00,-1.4106494,3.7346814,2,30,31,40,2.30,Mainly Beta
2h1vA01,2.7807152,1.8489623,3,40,50,1400,3.40,Alpha Beta
3og2A02,-6.199045,6.022196,2,102,20,10,2.102,Mainly Beta
1tbfA00,5.5799327,-0.2620107,1,10,1300,10,1.10,Mainly Alpha
3i0wA01,-2.0737557,5.361234,3,30,310,260,3.30,Alpha Beta
4xlzA00,1.4404037,3.4847906,3,40,50,10320,3.40,Alpha Beta
2x5rA01,-0.4786022,4.3036513,3,30,470,40,3.30,Alpha Beta
3aiiA03,-3.463677,5.876442,2,40,240,10,2.40,Mainly Beta
2y7lA02,-6.1170764,1.5441405,2,60,40,2430,2.60,Mainly Beta
2y2pA01,4.64439,-0.6804934,3,90,1310,40,3.90,Alpha Beta
3djmD00,-3.0649493,5.1293535,2,170,150,40,2.170,Mainly Beta
3ilxA02,4.828792,-1.2840222,1,10,287,2170,1.10,Mainly Alpha
3bh1A02,6.1375256,0.37246063,1,20,1570,10,1.20,Mainly Alpha
2l6mA00,2.7122033,3.340141,3,30,160,400,3.30,Alpha Beta
3x01B02,0.3217364,4.3409624,3,30,810,10,3.30,Alpha Beta
2rreA00,4.599384,1.2961221,1,10,10,2010,1.10,Mainly Alpha
4h63H02,0.60840386,0.37227905,6,10,250,2610,6.10,Special
3cveB00,1.5745976,-10.622576,1,20,5,1700,1.20,Mainly Alpha
2cw8A04,3.3065557,2.5587082,1,10,8,1330,1.10,Mainly Alpha
2p4bB02,-4.2320266,4.46891,3,30,200,100,3.30,Alpha Beta
3ut4A00,5.049786,1.469612,1,25,40,750,1.25,Mainly Alpha
4ywkA01,6.140863,1.0748537,3,30,1640,10,3.30,Alpha Beta
3oymA01,2.6729145,3.1171875,1,10,340,70,1.10,Mainly Alpha
1y4cA03,7.6438684,-3.5510383,1,20,120,660,1.20,Mainly Alpha
4r1bA01,-2.6151402,5.394481,3,50,4,10,3.50,Alpha Beta
1iq8A03,-0.26132953,4.8852034,3,10,450,90,3.10,Alpha Beta
1oaoC01,7.482548,-2.7862859,1,10,8,190,1.10,Mainly Alpha
5tuuA00,3.127215,-7.773355,1,20,140,80,1.20,Mainly Alpha
2aegA01,-2.3079896,4.8289394,2,40,10,510,2.40,Mainly Beta
1lqsL02,3.246598,-0.018575743,4,10,340,10,4.10,Few Sec. Str.
2ffwA00,-7.119167,-1.4315033,4,10,830,40,4.10,Few Sec. Str.
2hraB01,3.3366582,1.4342506,3,40,30,70,3.40,Alpha Beta
3covA02,4.688605,1.0778589,3,30,1300,10,3.30,Alpha Beta
3ekiA02,2.1334321,4.021115,3,40,190,190,3.40,Alpha Beta
1a92A00,2.1104305,-9.855467,4,10,220,40,4.10,Few Sec. Str.
4f55A01,4.4069686,2.045473,1,10,10,2520,1.10,Mainly Alpha
2iw5B00,2.3414803,-4.827706,1,20,58,1880,1.20,Mainly Alpha
4c97A02,-0.48770958,3.5589628,3,30,70,1900,3.30,Alpha Beta
3teqB00,4.5214186,-7.2514358,1,10,287,3550,1.10,Mainly Alpha
3f75P00,5.5388875,-1.6282098,1,10,287,2250,1.10,Mainly Alpha
2vldA01,-4.7189045,6.0945334,2,70,180,20,2.70,Mainly Beta
2h88B02,3.9384205,1.7029539,1,10,1060,10,1.10,Mainly Alpha
4mewA01,4.2308154,3.0905166,1,10,238,230,1.10,Mainly Alpha
3jvoA00,3.0985038,1.5193503,1,10,3230,30,1.10,Mainly Alpha
2iazA00,3.2789862,-3.0312784,1,20,1500,10,1.20,Mainly Alpha
2bicA01,2.9641118,1.7393659,6,10,140,540,6.10,Special
3rwnB00,-4.528429,4.821465,2,60,120,1120,2.60,Mainly Beta
4cc0A01,-4.0607915,4.45473,2,60,40,3510,2.60,Mainly Beta
1zkrB00,5.9966526,0.6654883,1,20,920,50,1.20,Mainly Alpha
3im9A01,1.713194,3.1072474,3,40,366,10,3.40,Alpha Beta
6fqcA02,6.71041,1.9379237,1,20,1280,270,1.20,Mainly Alpha
3iquA00,7.634927,-2.561052,1,20,190,20,1.20,Mainly Alpha
3vkgA03,4.428644,1.2439954,3,20,180,20,3.20,Alpha Beta
4a82A01,6.3309765,-2.6798298,1,20,1560,10,1.20,Mainly Alpha
1o75A04,-3.8749154,4.820773,2,60,40,1270,2.60,Mainly Beta
1zavA02,0.7807231,-5.4866905,6,10,250,290,6.10,Special
1ufiC01,3.192299,-5.7058845,1,10,287,1090,1.10,Mainly Alpha
3ieeA02,4.7674174,-1.9853188,1,20,58,820,1.20,Mainly Alpha
3pdiD03,1.184174,-2.7326171,6,10,250,1090,6.10,Special
3opyI00,1.8563313,2.5012922,3,40,50,11920,3.40,Alpha Beta
4l7aA00,4.700148,0.88154244,3,40,390,70,3.40,Alpha Beta
6bsyA00,3.5952156,-6.4461775,6,10,140,630,6.10,Special
3cf2A06,0.14376983,0.7761296,6,10,20,150,6.10,Special
4dguA02,-4.519356,3.6547737,2,60,40,2670,2.60,Mainly Beta
3u28B01,-2.3561056,4.5160127,4,10,80,300,4.10,Few Sec. Str.
2xgjB04,2.5792785,-5.537116,1,20,1500,20,1.20,Mainly Alpha
1ekeB02,4.870998,3.1427546,1,10,10,460,1.10,Mainly Alpha
4gf4A00,-5.8317113,3.0980244,2,40,160,180,2.40,Mainly Beta
4f9cB02,3.0518188,0.42563295,6,10,250,3410,6.10,Special
2d2sA01,5.8854904,-2.9941432,1,20,58,1210,1.20,Mainly Alpha
4ftfA00,3.4304047,0.76784974,3,30,300,250,3.30,Alpha Beta
2x5hA00,4.6885138,0.6888705,3,30,720,60,3.30,Alpha Beta
6az1Y00,-2.6952853,3.189912,3,30,1230,20,3.30,Alpha Beta
2jqqA00,6.838962,-1.9513015,1,20,58,1240,1.20,Mainly Alpha
3l4gC01,1.9976187,3.5445497,3,30,1370,240,3.30,Alpha Beta
16vpA00,6.392926,-1.8060652,1,10,1290,10,1.10,Mainly Alpha
3c5nA00,-1.862224,5.094858,3,20,90,10,3.20,Alpha Beta
3fvvA02,5.134112,1.9666541,1,20,1440,100,1.20,Mainly Alpha
1tt5B03,2.2491996,4.3445053,3,10,20,260,3.10,Alpha Beta
2kl5A00,-2.5326138,3.9892364,3,50,4,20,3.50,Alpha Beta
1vqqA01,4.131582,2.2762973,3,10,450,100,3.10,Alpha Beta
2ayxA01,-1.0711657,5.10407,3,40,50,10970,3.40,Alpha Beta
1f08B00,0.5135146,4.2196765,3,40,1310,10,3.40,Alpha Beta
3h95A02,-3.2781703,4.552964,4,10,80,100,4.10,Few Sec. Str.
2f76X00,4.343476,0.4140786,1,10,150,490,1.10,Mainly Alpha
4kq7A01,-4.8599563,5.2926397,2,60,120,1390,2.60,Mainly Beta
2ox6D00,5.5060306,-0.4843367,1,10,3100,10,1.10,Mainly Alpha
2o9xA01,4.606562,1.5272262,1,20,120,700,1.20,Mainly Alpha
1nnvA01,-0.7856318,3.685742,3,10,450,140,3.10,Alpha Beta
1ohfC01,3.626903,1.115918,1,20,1690,30,1.20,Mainly Alpha
3p4gD00,-8.142312,7.5391083,2,160,20,160,2.160,Mainly Beta
2o5iN05,4.1491566,2.8365557,1,10,40,90,1.10,Mainly Alpha
3ufbA01,4.540519,-0.3321124,1,20,1260,30,1.20,Mainly Alpha
2r5oA01,-4.498626,5.340401,2,70,50,60,2.70,Mainly Beta
6gm5A02,5.385897,0.7547291,3,40,950,10,3.40,Alpha Beta
4hi6C00,-3.6822498,4.19861,2,70,20,40,2.70,Mainly Beta
1ikpA02,4.7695513,1.1582612,3,90,1350,10,3.90,Alpha Beta
3lmmC04,4.255285,2.8475368,1,10,10,2340,1.10,Mainly Alpha
3d34B01,-2.8624938,4.100875,2,60,40,2130,2.60,Mainly Beta
4eneB00,7.544978,-2.2388077,1,10,3080,10,1.10,Mainly Alpha
2ld7B00,5.234268,1.2780328,1,20,1160,11,1.20,Mainly Alpha
4bl6D00,1.251533,-9.08394,6,10,250,2470,6.10,Special
3g27A01,4.303636,3.1068246,3,30,50,20,3.30,Alpha Beta
2a5yB03,4.4234753,2.1717732,1,10,8,490,1.10,Mainly Alpha
4krgA02,0.5468272,4.79226,3,40,50,12180,3.40,Alpha Beta
3qflA00,1.2219441,-9.131912,1,20,5,4130,1.20,Mainly Alpha
2oap101,0.6000303,3.390239,3,30,450,380,3.30,Alpha Beta
3mp7B00,1.9588695,-9.350414,1,20,5,820,1.20,Mainly Alpha
1edxA00,3.6468616,3.4896502,4,10,840,10,4.10,Few Sec. Str.
1vpcA00,0.6879925,-2.17902,1,20,5,90,1.20,Mainly Alpha
2looA01,0.6976373,0.77189595,6,10,250,1330,6.10,Special
2e1mA01,2.6948392,1.8383675,6,10,250,1500,6.10,Special
2z4iB02,-3.759057,5.269592,2,40,50,540,2.40,Mainly Beta
3x2mA00,-3.4156682,5.4568458,2,40,40,10,2.40,Mainly Beta
3f3fD01,-2.2193208,4.842273,2,20,25,500,2.20,Mainly Beta
1lshB00,-6.085521,2.7742007,2,20,90,10,2.20,Mainly Beta
5cqgA03,3.3071127,1.0101109,1,10,10,2210,1.10,Mainly Alpha
2isbA00,-3.739087,5.7920666,3,20,130,10,3.20,Alpha Beta
2cx0A01,-1.3410878,4.313187,3,10,450,120,3.10,Alpha Beta
2vwsA00,1.1652325,5.194172,3,20,20,60,3.20,Alpha Beta
2xocA01,0.11871435,4.644691,3,30,40,140,3.30,Alpha Beta
4bjtA02,4.3200407,2.91846,1,10,10,2170,1.10,Mainly Alpha
1vr6D01,-0.7783497,4.4850483,3,30,70,1140,3.30,Alpha Beta
4es8B01,-4.1329103,4.9539423,2,60,120,1240,2.60,Mainly Beta
2z0tB00,-0.18632309,4.39595,2,30,130,30,2.30,Mainly Beta
5tuxA01,5.6263876,0.8472102,1,10,2090,10,1.10,Mainly Alpha
2qq9A03,-2.3423662,5.4317207,2,30,30,90,2.30,Mainly Beta
2l5qA01,-3.245899,5.807995,2,30,30,730,2.30,Mainly Beta
4hspA00,-4.4269447,5.855686,2,40,50,870,2.40,Mainly Beta
2ovbA02,4.573122,2.848108,1,25,40,460,1.25,Mainly Alpha
4j5tA01,-0.3689349,3.3538857,2,70,98,110,2.70,Mainly Beta
4bk0A01,1.4193219,-5.926768,6,10,250,2460,6.10,Special
2pbiA02,4.3381658,-0.36719033,1,10,1240,60,1.10,Mainly Alpha
3mkoA00,2.0159566,-10.033637,6,10,140,1590,6.10,Special
2olmA00,4.089122,2.1855638,1,10,220,150,1.10,Mainly Alpha
3rlfF02,-2.5769577,5.4029803,3,10,650,10,3.10,Alpha Beta
2klqA00,4.8964934,-0.28536823,1,20,58,870,1.20,Mainly Alpha
2bdrA00,-4.8028846,5.024488,2,60,120,480,2.60,Mainly Beta
4e2xA01,-3.0661857,4.122997,6,20,50,110,6.20,Special
2lcuA01,6.586082,-2.7156336,1,20,910,20,1.20,Mainly Alpha
1zxuA00,-1.8277521,4.987463,2,40,160,200,2.40,Mainly Beta
1yhnB00,2.1458566,-9.102806,6,10,230,10,6.10,Special
3kdrA03,-0.29869825,4.0279527,3,30,1120,70,3.30,Alpha Beta
2rbkA01,1.3006802,5.0069146,3,40,50,1000,3.40,Alpha Beta
2j8pA00,4.614133,1.2764537,1,10,20,70,1.10,Mainly Alpha
4ww7B00,1.6241326,3.136757,3,30,2380,10,3.30,Alpha Beta
2wa0A02,3.9422925,2.4616966,1,10,10,1210,1.10,Mainly Alpha
3hhtA00,3.520367,1.0017672,3,90,330,10,3.90,Alpha Beta
1zr6A01,1.2844172,4.8805437,3,30,43,10,3.30,Alpha Beta
2cxaA01,-0.913195,4.913594,3,30,70,3550,3.30,Alpha Beta
2j9lA02,0.0495943,4.0631523,3,10,580,20,3.10,Alpha Beta
1jfwA00,2.814391,5.212137,4,10,20,10,4.10,Few Sec. Str.
4m70B00,6.3232694,-2.5430305,1,10,246,200,1.10,Mainly Alpha
1sf9A01,5.1575522,-2.3968248,1,10,287,880,1.10,Mainly Alpha
4hr1A00,5.6145344,-3.5066237,1,20,1270,410,1.20,Mainly Alpha
2d00A02,-1.6757959,1.3254875,6,10,140,810,6.10,Special
1q6zA02,0.9024924,5.508589,3,40,50,1220,3.40,Alpha Beta
1uptF00,3.6747987,0.018372554,1,10,220,60,1.10,Mainly Alpha
1eu1A02,1.5392066,3.326114,3,40,228,10,3.40,Alpha Beta
2e12A00,-3.691785,5.3869233,2,30,30,720,2.30,Mainly Beta
3hi2B00,-1.2894272,4.319701,3,30,2310,40,3.30,Alpha Beta
3lovA02,-1.2422179,3.4745176,3,90,660,20,3.90,Alpha Beta
1uglA00,-0.3152977,4.7889113,3,30,30,70,3.30,Alpha Beta
5ippB02,2.7838507,2.090348,3,10,310,30,3.10,Alpha Beta
4x5mA00,6.1709523,-2.8845513,1,20,1280,290,1.20,Mainly Alpha
1d5tA02,-2.8149784,2.84314,3,30,519,10,3.30,Alpha Beta
1zhxA04,3.0800672,-2.6768034,3,30,70,3490,3.30,Alpha Beta
3kevA02,3.436077,1.8749998,1,10,238,200,1.10,Mainly Alpha
4z3gA00,-4.5148273,4.438045,2,60,40,1370,2.60,Mainly Beta
2vk9A04,5.1351066,0.35745698,1,10,274,80,1.10,Mainly Alpha
1z2nX01,-1.2215686,4.691736,3,40,50,10820,3.40,Alpha Beta
3buxB01,6.1786723,-1.6989424,1,20,930,20,1.20,Mainly Alpha
1wthA01,-3.9890807,5.7479963,2,40,50,260,2.40,Mainly Beta
