,0,1,C,A,T,H,CA,C_map
1lmlA02,1.4231617,6.6661153,3,90,132,10,3.90,Alpha Beta
4uhvA02,5.473842,3.5169656,3,55,50,10,3.55,Alpha Beta
3bzcA01,-3.376599,3.773859,1,10,10,650,1.10,Mainly Alpha
6g1iA00,-3.6636329,1.0236831,1,10,530,60,1.10,Mainly Alpha
1vzyA01,0.86183536,1.2763189,3,55,30,10,3.55,Alpha Beta
4aq1A04,6.1573725,2.446436,2,60,40,3450,2.60,Mainly Beta
5gmdA02,-0.8106951,2.9999728,3,30,70,890,3.30,Alpha Beta
1r89A04,6.309326,5.3370147,3,30,70,1550,3.30,Alpha Beta
1f35A00,5.366674,1.389809,2,60,120,390,2.60,Mainly Beta
3m9lA02,1.8890512,6.7305746,1,10,260,80,1.10,Mainly Alpha
3p34A02,7.035912,3.7870924,3,30,1120,30,3.30,Alpha Beta
2kc5A01,3.6487825,3.325897,3,30,1460,40,3.30,Alpha Beta
3vjfA00,-5.454891,-0.94749016,1,20,1480,30,1.20,Mainly Alpha
2k2wA00,3.383966,4.8323464,3,40,50,10980,3.40,Alpha Beta
3kfwX02,5.2459435,6.079086,3,30,70,2650,3.30,Alpha Beta
1o22A00,6.1676154,2.4910717,3,90,1000,10,3.90,Alpha Beta
1xdnA02,4.6932983,3.320938,3,30,470,30,3.30,Alpha Beta
1bctA00,-2.9522014,0.5664168,4,10,290,10,4.10,Few Sec. Str.
1p35C00,3.9873416,-1.6970242,2,60,250,10,2.60,Mainly Beta
3rmhA00,6.555017,2.4692843,2,40,50,810,2.40,Mainly Beta
1yx5A01,-5.0798182,4.380876,6,10,250,380,6.10,Special
2vqeC02,1.999809,6.263118,3,30,1140,32,3.30,Alpha Beta
1ucdA00,0.61192095,1.8655697,3,90,730,10,3.90,Alpha Beta
3d9xA02,3.71307,6.476791,2,20,70,140,2.20,Mainly Beta
2bw2A02,4.717387,6.4354362,3,30,70,1740,3.30,Alpha Beta
1l1lA02,2.3935516,5.717854,3,30,1620,10,3.30,Alpha Beta
5a0yC00,0.12601832,1.234713,3,90,320,20,3.90,Alpha Beta
1dj0A01,2.5251231,2.1337962,3,30,70,660,3.30,Alpha Beta
4hudA01,1.9467378,1.3752444,3,30,2000,40,3.30,Alpha Beta
2i2lA01,7.090556,5.242013,2,10,70,50,2.10,Mainly Beta
1ywyA00,6.88728,5.031451,3,40,1170,40,3.40,Alpha Beta
1tlyA00,6.0425286,-1.2361633,2,40,230,20,2.40,Mainly Beta
3v0rA01,6.233689,0.98665214,2,40,350,20,2.40,Mainly Beta
4nzrM01,5.1377287,5.577768,3,30,1370,200,3.30,Alpha Beta
1h4gB00,7.7446804,-1.3186774,2,60,120,180,2.60,Mainly Beta
3cqxC00,-7.201014,4.4537125,1,20,58,890,1.20,Mainly Alpha
3fzeA00,1.7707323,2.105444,3,40,50,11070,3.40,Alpha Beta
1u7iA01,6.22149,5.0923347,3,30,720,100,3.30,Alpha Beta
3besR03,-1.2272048,6.480691,6,10,140,1480,6.10,Special
3kfuG02,4.9490213,6.5960116,1,10,8,990,1.10,Mainly Alpha
3girA03,3.859022,6.6434164,4,10,1250,10,4.10,Few Sec. Str.
2ichA01,5.9895983,0.0905081,2,40,370,10,2.40,Mainly Beta
2qsfA04,4.3378367,5.300703,3,30,70,2460,3.30,Alpha Beta
4ixjA01,-1.2317644,6.0485935,3,30,1300,80,3.30,Alpha Beta
4x33A00,6.827869,4.7985563,3,10,660,10,3.10,Alpha Beta
1f6vA00,0.9133963,6.4021983,1,10,1180,10,1.10,Mainly Alpha
5itmA00,6.7578506,5.070633,2,10,260,10,2.10,Mainly Beta
2c5uA02,-2.8750267,2.8989298,1,10,3550,20,1.10,Mainly Alpha
4g3nA00,1.7203056,-2.6838865,2,120,10,90,2.120,Mainly Beta
2b4vA03,4.5761166,5.091462,3,30,70,1970,3.30,Alpha Beta
1lxmA04,7.2824383,3.4946616,2,60,40,1380,2.60,Mainly Beta
3dnjA00,2.0604827,7.2235146,3,30,1390,10,3.30,Alpha Beta
2c9wA02,4.135394,6.6353936,1,10,750,20,1.10,Mainly Alpha
2mdfA00,0.44250244,5.2813554,6,10,140,1330,6.10,Special
3td7A02,-0.65257204,4.8580675,1,20,120,1250,1.20,Mainly Alpha
2wy3B00,6.724194,2.3879347,2,60,40,1990,2.60,Mainly Beta
1xk7A01,0.18688688,0.34288055,3,40,50,10540,3.40,Alpha Beta
1xppD00,-4.44778,3.9973218,3,30,1360,10,3.30,Alpha Beta
6eygA02,4.265581,5.6629186,3,40,190,120,3.40,Alpha Beta
5jbxA02,-0.09493802,6.235033,1,10,12,10,1.10,Mainly Alpha
1pinA01,6.436713,5.897912,2,20,70,10,2.20,Mainly Beta
3cjsB00,4.3725357,5.274014,3,30,1550,10,3.30,Alpha Beta
3m6zA03,0.4327586,7.54057,1,10,150,740,1.10,Mainly Alpha
1d5tA03,-0.52157736,4.0404563,1,10,405,10,1.10,Mainly Alpha
2o8sA01,-4.103468,-1.437414,1,10,3700,10,1.10,Mainly Alpha
1ucuA01,-4.729077,5.582405,6,10,280,190,6.10,Special
4jc0A03,-0.39358237,5.5400596,3,30,750,200,3.30,Alpha Beta
2xs1A02,-7.8722796,0.6782718,1,20,120,560,1.20,Mainly Alpha
1g55A01,1.7724078,4.0293937,3,90,120,10,3.90,Alpha Beta
1nh2D02,7.830124,2.5915744,2,30,18,10,2.30,Mainly Beta
2ebfX04,-1.5211115,-0.47864208,3,40,50,11550,3.40,Alpha Beta
5uz0A04,3.4936721,6.6665807,1,10,287,440,1.10,Mainly Alpha
1x9yA01,3.9678104,1.9005696,3,10,500,10,3.10,Alpha Beta
1px5A02,-3.4091697,0.14268254,1,10,1410,20,1.10,Mainly Alpha
2f1cX00,6.0206633,-2.9241998,2,40,160,40,2.40,Mainly Beta
2xjpA01,5.1010203,-0.09935658,2,60,120,1560,2.60,Mainly Beta
3jsbA01,-3.069471,5.839922,1,20,1440,300,1.20,Mainly Alpha
1wpuA00,1.1254088,4.4738564,3,40,1510,10,3.40,Alpha Beta
1vq8I00,2.7471373,6.0870724,1,10,10,250,1.10,Mainly Alpha
2vy1A00,-4.0410137,2.1517594,1,10,4180,10,1.10,Mainly Alpha
3bcyA00,3.242332,5.793199,3,40,1000,40,3.40,Alpha Beta
3pbtA02,1.7486869,4.1641474,3,30,450,330,3.30,Alpha Beta
4lmyA02,5.7997656,5.208291,3,30,1490,190,3.30,Alpha Beta
3ju4A04,4.6229463,0.77633613,4,10,1090,10,4.10,Few Sec. Str.
1dkgB02,6.962076,4.095315,2,30,22,10,2.30,Mainly Beta
3ha4B00,-1.9175217,3.235422,1,20,58,690,1.20,Mainly Alpha
2x0qA02,4.0827756,7.148432,6,10,250,3370,6.10,Special
3vkwA01,-0.33970273,2.3461418,3,30,450,420,3.30,Alpha Beta
1jb0D00,6.394192,3.5413105,3,30,1470,10,3.30,Alpha Beta
5v3nA00,3.6586223,6.5696445,3,90,1150,80,3.90,Alpha Beta
3wh3A00,3.1323261,2.1520658,3,10,100,10,3.10,Alpha Beta
3psmA00,5.180265,6.475883,3,30,30,10,3.30,Alpha Beta
5gzkA00,-5.0631075,-5.1102705,1,50,10,140,1.50,Mainly Alpha
4h3kB02,1.1686308,7.6407056,6,10,140,550,6.10,Special
1v1hA02,5.5682898,6.150001,6,20,230,10,6.20,Special
4jj0B00,5.0696497,2.8492758,2,30,42,60,2.30,Mainly Beta
3mhsB00,-2.1093807,5.7476177,1,10,246,140,1.10,Mainly Alpha
4gimC00,-2.574457,-1.853258,3,40,1790,10,3.40,Alpha Beta
1qd1A01,-0.4640069,1.2487407,3,30,990,10,3.30,Alpha Beta
4deqA02,4.873742,6.343532,2,10,160,10,2.10,Mainly Beta
1p6oA00,0.859577,2.508707,3,40,140,10,3.40,Alpha Beta
3bqwA02,2.776342,3.618158,3,30,1930,10,3.30,Alpha Beta
6i5aA00,-2.1929033,2.7057078,1,20,120,70,1.20,Mainly Alpha
2xdpA02,6.3629446,5.301798,3,10,330,70,3.10,Alpha Beta
5gmzA00,-4.021827,2.6393619,1,10,4090,10,1.10,Mainly Alpha
3vkgA02,-7.858579,0.7061509,1,20,140,100,1.20,Mainly Alpha
1rwhA01,-6.162808,-5.3520083,1,50,10,100,1.50,Mainly Alpha
2f6uA00,-0.14073516,-0.38480273,3,20,20,390,3.20,Alpha Beta
1wruA01,6.0227547,1.0530567,2,30,300,10,2.30,Mainly Beta
3wcoA01,2.5801172,3.5093424,3,90,1150,180,3.90,Alpha Beta
2gd5B00,-3.914383,2.3842502,6,10,140,1230,6.10,Special
4ch7A01,0.36040843,4.6331196,1,10,10,2890,1.10,Mainly Alpha
3igmA00,3.2930746,4.566879,1,20,5,2050,1.20,Mainly Alpha
3hjlA03,-0.14900295,8.150844,1,20,5,2020,1.20,Mainly Alpha
2ixsA01,-1.1625009,3.1050708,1,10,10,1820,1.10,Mainly Alpha
3kd4A03,6.332324,1.2591414,2,60,120,1130,2.60,Mainly Beta
1pbuA00,0.09289089,2.8233929,3,30,70,1010,3.30,Alpha Beta
3q23A08,-7.4661155,1.3186886,1,20,140,110,1.20,Mainly Alpha
1z9hA02,5.828941,5.896067,6,20,200,30,6.20,Special
4c2mA08,-2.4495993,1.3844397,1,10,357,120,1.10,Mainly Alpha
2xs1A03,-8.974085,-1.8816286,1,20,140,50,1.20,Mainly Alpha
2vvfA01,7.483655,1.5638461,2,60,120,730,2.60,Mainly Beta
1f0lA03,5.821038,0.66530895,2,60,40,700,2.60,Mainly Beta
2od0A00,3.3493478,6.231899,3,30,1460,30,3.30,Alpha Beta
2mn5A00,6.1790047,5.3412337,3,30,30,140,3.30,Alpha Beta
3l0iA02,-2.2139294,1.9785715,1,20,1440,370,1.20,Mainly Alpha
3ejbB01,5.049153,5.4743137,3,30,43,20,3.30,Alpha Beta
3pieC02,0.6057012,5.602572,1,25,40,1050,1.25,Mainly Alpha
4p1wE00,5.030525,2.752481,2,60,270,60,2.60,Mainly Beta
4hpqA00,4.320425,4.136923,1,10,10,2570,1.10,Mainly Alpha
4ud4A01,-2.3114655,1.1941601,1,10,1410,10,1.10,Mainly Alpha
3hshE00,6.2526746,4.0826073,3,40,1620,70,3.40,Alpha Beta
5yghA00,-2.0206563,5.0274343,1,10,10,930,1.10,Mainly Alpha
4ar9A02,-2.934589,1.7123598,1,10,390,20,1.10,Mainly Alpha
3c9qA00,1.740323,1.81865,3,10,620,10,3.10,Alpha Beta
1jsuC00,3.7296243,5.534303,4,10,365,10,4.10,Few Sec. Str.
2lw6A00,6.399927,4.691028,2,60,320,40,2.60,Mainly Beta
1jadA00,-9.183346,-5.445302,1,20,1230,10,1.20,Mainly Alpha
3pl8A02,2.4837623,6.8031325,3,30,1920,50,3.30,Alpha Beta
4j7hA02,1.746132,4.2711887,3,90,79,40,3.90,Alpha Beta
1xo9A02,-0.16212553,8.197451,6,10,140,350,6.10,Special
1wrdA00,-6.8687835,3.5675378,1,20,58,160,1.20,Mainly Alpha
4aflB00,-4.4577055,3.1426065,6,10,140,1740,6.10,Special
3bywB00,5.751228,1.5670685,2,60,120,610,2.60,Mainly Beta
4zpcA03,1.3230629,6.098931,1,20,960,20,1.20,Mainly Alpha
5h3xA03,4.4208074,6.772938,3,40,970,40,3.40,Alpha Beta
6d4kA02,6.2724786,3.2130778,2,40,440,10,2.40,Mainly Beta
3kzxA02,0.9443977,6.213834,1,10,150,730,1.10,Mainly Alpha
4a9aA01,1.3647738,3.9228628,6,10,140,1070,6.10,Special
3p0bA02,-3.2726042,3.4608507,1,20,1430,10,1.20,Mainly Alpha
1n7vA02,6.214646,3.0920482,2,60,330,10,2.60,Mainly Beta
3zjxB01,2.496527,5.8550153,3,30,360,60,3.30,Alpha Beta
3zx4A02,3.2326453,6.4190173,3,30,980,20,3.30,Alpha Beta
1v9dB00,-6.5260854,-4.6377254,1,20,58,2220,1.20,Mainly Alpha
2f4qA01,5.9891167,5.4791093,3,30,66,10,3.30,Alpha Beta
2b9kA00,6.881788,5.0682635,2,20,20,70,2.20,Mainly Beta
3gwcA02,3.1426334,6.996004,6,10,140,450,6.10,Special
4hvzA01,4.1026306,4.4786277,3,30,110,170,3.30,Alpha Beta
2yimA02,0.94828427,7.0519257,3,30,1540,10,3.30,Alpha Beta
2e7zA01,5.9016485,5.86967,2,20,25,90,2.20,Mainly Beta
4ii2A06,4.3517003,6.256658,3,10,290,60,3.10,Alpha Beta
1z2zA02,5.575242,4.8070154,3,30,70,3160,3.30,Alpha Beta
2q35A02,-0.6695356,4.1370883,6,20,390,20,6.20,Special
2ekdA00,0.17461713,0.17424855,3,40,50,11570,3.40,Alpha Beta
2y8yA02,7.062546,2.2927914,3,30,70,1210,3.30,Alpha Beta
3da5A00,0.9741027,5.8756113,3,90,70,180,3.90,Alpha Beta
5xz7A02,2.0695758,3.8404062,3,40,50,460,3.40,Alpha Beta
2c61A00,-2.8192606,-4.01151,3,40,50,12240,3.40,Alpha Beta
3ckdA01,0.5705103,6.168513,1,20,1270,130,1.20,Mainly Alpha
2i74A00,6.050564,1.5327559,2,60,120,1020,2.60,Mainly Beta
2x9zA02,6.5281844,0.5285642,2,60,40,1140,2.60,Mainly Beta
1kl9A02,-2.7769196,5.5292635,1,10,150,190,1.10,Mainly Alpha
1ko7B01,2.5224082,3.1582003,3,40,1390,20,3.40,Alpha Beta
3keyA01,-0.40139076,6.0387573,1,10,10,1080,1.10,Mainly Alpha
3rwxA01,6.5816145,0.055064913,2,40,128,340,2.40,Mainly Beta
3vkgA18,-2.944336,1.2677405,1,10,8,720,1.10,Mainly Alpha
2h7oA01,-5.921308,2.6902611,1,20,120,1330,1.20,Mainly Alpha
2ot3A02,-4.9173126,0.23397276,1,20,1050,80,1.20,Mainly Alpha
3tutA01,-0.11322025,-0.38570118,3,65,10,20,3.65,Alpha Beta
1wu7A02,5.9874854,5.760815,3,30,240,30,3.30,Alpha Beta
3etzB00,-10.217949,-4.0844812,1,10,287,1700,1.10,Mainly Alpha
5i8gA03,6.7942553,4.537652,2,10,110,40,2.10,Mainly Beta
6ghdG00,2.7568843,6.705241,1,10,720,40,1.10,Mainly Alpha
2vqeD01,0.52614987,5.4584694,1,10,1050,10,1.10,Mainly Alpha
4f5cF00,6.3984785,1.9788011,2,60,40,3130,2.60,Mainly Beta
1hfeS00,0.43898964,5.425639,4,10,260,20,4.10,Few Sec. Str.
2v05A01,7.2956095,3.4710064,2,10,270,20,2.10,Mainly Beta
6gecA00,4.6486464,0.34267867,2,70,50,80,2.70,Mainly Beta
2qf4A01,7.282183,4.143156,2,40,10,340,2.40,Mainly Beta
2pifA02,4.7338424,4.8971972,3,30,2040,10,3.30,Alpha Beta
4f87B00,5.998043,5.9403725,3,30,720,190,3.30,Alpha Beta
6b3vA03,3.061336,7.1498766,6,10,10,60,6.10,Special
1u5kA02,-2.135631,2.8422346,1,20,1440,120,1.20,Mainly Alpha
5kvfE00,6.6317177,1.7477493,2,60,40,350,2.60,Mainly Beta
4bh6L00,2.874998,4.469522,6,10,250,2450,6.10,Special
2vxgA02,-1.654356,4.767551,1,10,220,100,1.10,Mainly Alpha
3qi7A01,1.6539067,2.271484,3,40,50,11400,3.40,Alpha Beta
4krwA00,6.9961305,3.94265,2,60,40,4380,2.60,Mainly Beta
3a1sA02,-1.6066844,5.8838778,1,10,287,1770,1.10,Mainly Alpha
4izzB02,-1.8513058,6.4894958,1,10,10,1680,1.10,Mainly Alpha
2a79B02,-2.0195532,5.0356445,1,10,287,930,1.10,Mainly Alpha
4fvmA07,-1.3080989,5.7734632,1,20,1280,310,1.20,Mainly Alpha
5tw4A02,7.4204516,3.6641817,2,30,140,20,2.30,Mainly Beta
2oyyA00,-0.7556306,6.2686315,6,10,80,10,6.10,Special
3bg2A02,-2.9101124,4.3037047,1,10,3550,10,1.10,Mainly Alpha
3ei3B01,3.3187485,6.4565654,1,10,287,3280,1.10,Mainly Alpha
2a7kH02,-0.4871592,4.3110805,1,20,5,1610,1.20,Mainly Alpha
2a1sC02,3.7929254,5.5767813,3,30,1370,50,3.30,Alpha Beta
4plzA02,-2.1914408,3.8164623,3,90,110,10,3.90,Alpha Beta
3q6bA01,3.8527093,4.4833775,3,10,20,310,3.10,Alpha Beta
1x3zA01,1.6162783,5.2815347,6,10,250,270,6.10,Special
3urgA02,7.717042,3.7958312,2,30,30,530,2.30,Mainly Beta
5ii8A00,-4.4596105,1.7662023,1,20,150,10,1.20,Mainly Alpha
3n54B03,0.10638793,3.4235237,3,30,300,210,3.30,Alpha Beta
3a44C02,6.3561234,5.822366,4,10,80,120,4.10,Few Sec. Str.
3k40A01,-0.34313467,4.588298,1,20,1340,10,1.20,Mainly Alpha
2aydA01,7.4374046,4.2268724,2,20,25,80,2.20,Mainly Beta
2l9sA00,4.747751,6.460135,6,10,20,60,6.10,Special
1gk9B03,-2.16079,1.2506125,1,10,1400,10,1.10,Mainly Alpha
1q16A10,1.03437,6.5158653,1,20,1700,20,1.20,Mainly Alpha
1x6mA00,3.8457222,1.4039376,3,90,1590,10,3.90,Alpha Beta
2qngA01,5.1273675,0.50454676,2,60,60,30,2.60,Mainly Beta
5c50B00,-0.10865055,1.5176421,3,30,900,10,3.30,Alpha Beta
2d7eA01,4.90959,5.190491,3,40,1440,60,3.40,Alpha Beta
2x1dA02,-0.8321111,6.8231072,1,10,10,2120,1.10,Mainly Alpha
3uitA02,-4.4184704,1.7113886,1,20,1270,460,1.20,Mainly Alpha
3vkgB04,-4.2269588,2.716676,1,10,8,710,1.10,Mainly Alpha
2jr3A00,5.9170337,5.6683984,2,20,20,60,2.20,Mainly Beta
4jrfA03,-0.4280395,5.814261,1,10,20,150,1.10,Mainly Alpha
5ep2A02,0.3123206,6.914975,1,10,8,60,1.10,Mainly Alpha
3oe3C00,7.127498,3.1456332,2,40,128,200,2.40,Mainly Beta
2zuoC11,-10.329686,-10.822563,6,10,250,720,6.10,Special
3fqmA01,6.4030623,5.2821674,2,20,25,210,2.20,Mainly Beta
3b0zA00,-1.8686887,5.199658,6,10,250,2080,6.10,Special
2kkrA01,2.6145115,6.843938,6,10,140,670,6.10,Special
4hcwA02,-0.1154436,2.1497192,3,40,190,220,3.40,Alpha Beta
2hpuA02,3.4071138,6.74705,3,30,70,2050,3.30,Alpha Beta
6b0gE00,3.7558427,2.9672723,2,90,20,10,2.90,Mainly Beta
5c05A01,-4.0091624,-0.5242949,1,50,10,130,1.50,Mainly Alpha
2p9bA04,1.0924625,6.133312,1,20,58,520,1.20,Mainly Alpha
1gqiA01,1.7464308,3.8311348,3,30,379,10,3.30,Alpha Beta
3ka7A02,0.34264016,2.1175942,3,90,660,50,3.90,Alpha Beta
3hl8A04,-2.500572,5.924525,1,10,287,1240,1.10,Mainly Alpha
3lxuX04,6.6843534,1.2308092,2,60,40,3170,2.60,Mainly Beta
4fvmA08,3.3962936,7.2223716,3,40,1820,20,3.40,Alpha Beta
3kxlA02,1.670716,5.653221,6,10,250,3070,6.10,Special
4hteA01,-4.0750766,2.9908152,1,20,58,1730,1.20,Mainly Alpha
4adzA00,-9.369362,2.1593425,1,20,58,1000,1.20,Mainly Alpha
2qr4A03,-6.234381,-3.6735275,1,10,1370,20,1.10,Mainly Alpha
4g1lA01,4.81537,1.7989807,2,70,20,50,2.70,Mainly Beta
1rtqA00,-2.6665447,-2.2950346,3,40,630,10,3.40,Alpha Beta
3n0rA01,-0.9895364,5.5017376,1,20,140,160,1.20,Mainly Alpha
1kafA00,3.6462557,5.5949616,3,90,1150,20,3.90,Alpha Beta
1or7C00,0.61309457,6.830062,1,10,10,880,1.10,Mainly Alpha
4gpvA02,4.6676073,0.37113312,2,60,40,3690,2.60,Mainly Beta
2o0aA00,0.031198097,1.4573243,3,40,850,20,3.40,Alpha Beta
3f1iS00,-6.980491,2.2172468,1,20,5,1940,1.20,Mainly Alpha
1k0rA01,3.425858,5.088327,3,30,1480,10,3.30,Alpha Beta
1o9iA02,5.618172,4.045143,3,30,1530,10,3.30,Alpha Beta
3hgtA00,-1.1393212,-0.7700558,3,40,50,12360,3.40,Alpha Beta
6d9nB01,6.6097784,4.622532,2,20,25,10,2.20,Mainly Beta
1khvA04,2.5797296,6.029864,6,10,140,320,6.10,Special
1xdpA02,1.7293001,2.3803387,3,30,1840,10,3.30,Alpha Beta
4fo0A02,5.502477,5.9669056,2,30,36,90,2.30,Mainly Beta
2gkpA00,1.7167027,2.998829,3,40,1590,10,3.40,Alpha Beta
3ikmA02,-2.545513,-0.929778,3,30,420,390,3.30,Alpha Beta
2ae0X02,2.5830889,3.6811767,2,40,240,50,2.40,Mainly Beta
3hlsB00,-5.0456843,2.2340236,6,10,250,780,6.10,Special
3jsyA02,5.031605,4.69533,3,90,105,20,3.90,Alpha Beta
3vhlA02,-5.4143376,2.1704578,1,20,58,740,1.20,Mainly Alpha
4mqdA00,6.5789175,1.4302185,2,60,34,30,2.60,Mainly Beta
2qr4A02,1.716572,7.220405,1,10,287,830,1.10,Mainly Alpha
3mudA02,-10.055073,-1.1785023,1,20,5,370,1.20,Mainly Alpha
3nbxX03,-6.6110706,3.4319293,1,20,58,1510,1.20,Mainly Alpha
4ivvA00,0.6754444,1.8251877,3,40,80,10,3.40,Alpha Beta
2xtsA02,6.2092543,2.0251462,2,60,40,650,2.60,Mainly Beta
4extA00,-3.884537,3.973151,1,20,58,1280,1.20,Mainly Alpha
1sknP00,-2.709895,5.8119793,1,10,880,10,1.10,Mainly Alpha
3nqnA00,3.7956717,3.0479715,3,30,530,70,3.30,Alpha Beta
1vwxg01,6.925606,5.166011,6,20,370,70,6.20,Special
3t38A01,-2.1058047,5.8253546,1,10,8,1060,1.10,Mainly Alpha
5v5hA00,1.9398957,2.697555,3,90,70,80,3.90,Alpha Beta
1vqqA03,3.4492705,6.0105214,3,30,1390,30,3.30,Alpha Beta
3psfA05,-0.7052688,3.9310162,1,10,10,2740,1.10,Mainly Alpha
3opyA01,5.6037126,2.7341738,3,10,180,90,3.10,Alpha Beta
2nluA01,6.153744,5.799535,4,10,80,150,4.10,Few Sec. Str.
5mxcA00,5.636331,-0.7961226,2,120,10,70,2.120,Mainly Beta
4ea9A01,3.2459958,5.1769323,3,40,50,20,3.40,Alpha Beta
1us7B02,3.5217772,6.407939,6,10,140,250,6.10,Special
4pw8F02,-0.33156523,6.202191,1,10,287,3810,1.10,Mainly Alpha
4kbmB02,-2.3632941,5.544814,1,20,58,1290,1.20,Mainly Alpha
1obbB00,-3.8803878,-4.985064,3,90,1820,10,3.90,Alpha Beta
2lseA00,-3.1598716,3.4313846,1,20,120,1360,1.20,Mainly Alpha
4zw9A00,-7.2691507,-8.478791,1,20,1250,20,1.20,Mainly Alpha
4n4nB00,3.9500902,5.875755,3,90,640,100,3.90,Alpha Beta
1ccwB02,1.4466233,6.9566736,3,90,970,10,3.90,Alpha Beta
5y5s200,-5.386986,4.124842,1,20,5,250,1.20,Mainly Alpha
2jmbA00,7.421739,3.1481392,2,40,128,290,2.40,Mainly Beta
3dupA02,1.74338,7.0909944,3,30,750,160,3.30,Alpha Beta
1jmkC02,1.8828001,5.760725,1,10,287,490,1.10,Mainly Alpha
1whiA00,6.4690847,1.9862134,2,40,150,20,2.40,Mainly Beta
3ttcA03,3.8286195,3.3372822,3,30,420,360,3.30,Alpha Beta
2z84A00,0.954114,1.0539405,3,90,70,130,3.90,Alpha Beta
3tklB02,-7.905044,3.5465295,6,10,140,990,6.10,Special
4a15A03,-3.7935774,2.1713874,1,10,275,40,1.10,Mainly Alpha
1gk9A02,1.1905869,8.090385,1,10,287,150,1.10,Mainly Alpha
3u61A02,0.6502871,6.1233554,1,20,272,50,1.20,Mainly Alpha
3e2dA02,6.476427,5.239333,6,20,370,140,6.20,Special
3behA01,-3.6483295,1.9235191,1,20,120,540,1.20,Mainly Alpha
4dmiA02,7.585776,0.6828206,2,60,120,1010,2.60,Mainly Beta
2f4lA03,2.1590254,6.6404514,3,10,28,20,3.10,Alpha Beta
2m4eA00,-1.4665996,6.281151,1,20,120,1930,1.20,Mainly Alpha
3t7lA00,4.697801,6.4175067,3,30,40,10,3.30,Alpha Beta
1y7jA00,4.958866,6.594806,4,10,760,10,4.10,Few Sec. Str.
3db7A00,6.959466,3.0110192,3,40,1420,30,3.40,Alpha Beta
2xgjA05,7.023069,1.7832909,2,40,30,300,2.40,Mainly Beta
3au7A02,6.96464,1.8953215,2,40,50,1010,2.40,Mainly Beta
4kt3B00,0.5220332,4.5440497,3,10,450,170,3.10,Alpha Beta
5b66j00,-2.4004176,4.8823285,6,10,250,2070,6.10,Special
3crvA02,-0.093133405,4.245447,1,10,275,30,1.10,Mainly Alpha
4b1zM02,-0.4817276,5.1174345,6,10,140,2130,6.10,Special
3rc3A02,2.1016095,5.2588453,1,20,272,40,1.20,Mainly Alpha
3wh1A02,3.16211,7.117679,3,30,20,10,3.30,Alpha Beta
4anjA06,-6.6497574,2.6151028,1,20,5,4820,1.20,Mainly Alpha
3mx7A00,7.263648,2.5145686,2,40,128,180,2.40,Mainly Beta
4jndA01,-2.161398,3.1908967,1,10,1740,220,1.10,Mainly Alpha
3b4sA02,0.8228655,6.177176,1,20,5,830,1.20,Mainly Alpha
3qyfA01,0.5065951,3.1616063,3,40,50,10770,3.40,Alpha Beta
1wfxA02,4.8214784,5.297148,3,20,170,30,3.20,Alpha Beta
2uv8A06,7.4449043,3.6018662,3,30,70,2490,3.30,Alpha Beta
1ss3A00,3.244481,4.130661,1,10,287,720,1.10,Mainly Alpha
2wzpR01,6.096023,-0.27325356,2,30,300,20,2.30,Mainly Beta
5k91B00,2.3796704,2.7473018,3,30,70,3420,3.30,Alpha Beta
2kdtA00,3.9752188,6.016882,6,10,250,3320,6.10,Special
4h3wA02,6.752274,1.4789846,2,60,120,1260,2.60,Mainly Beta
3bs1A00,7.3577595,2.8119614,2,40,50,1020,2.40,Mainly Beta
3rfzB03,7.5121512,2.3157895,2,60,40,3110,2.60,Mainly Beta
2wjvD02,6.927764,4.7842183,4,10,80,160,4.10,Few Sec. Str.
3hbmA01,2.368749,2.6260235,3,40,50,11190,3.40,Alpha Beta
2ahmG01,-9.674019,-1.6755553,6,10,250,2820,6.10,Special
1oisA02,6.0235147,2.7985814,2,170,11,10,2.170,Mainly Beta
2xqyA03,6.468479,3.5170977,2,60,40,3190,2.60,Mainly Beta
3aj1A02,2.0360982,5.934242,3,30,70,2590,3.30,Alpha Beta
1h8eG02,-6.246712,1.3362269,3,40,1380,10,3.40,Alpha Beta
2ffgA00,5.683915,4.423404,3,30,720,20,3.30,Alpha Beta
3kf8A00,3.8809216,0.5118534,2,40,50,1040,2.40,Mainly Beta
4im0A04,-8.907227,-5.3699713,1,20,1270,420,1.20,Mainly Alpha
2wyhA05,6.2692885,0.61263967,2,60,40,2210,2.60,Mainly Beta
2wb7A03,-6.6973147,0.1098786,1,20,120,870,1.20,Mainly Alpha
3qilB00,-1.3477947,3.260845,1,25,40,730,1.25,Mainly Alpha
3v67A01,2.292465,3.4306192,3,30,450,210,3.30,Alpha Beta
1ou8A00,5.385039,5.7632666,2,30,30,220,2.30,Mainly Beta
5dqvB01,-1.8196921,3.7808654,1,10,472,50,1.10,Mainly Alpha
3byqA00,1.5740758,1.8053702,3,30,1330,110,3.30,Alpha Beta
3hufB03,3.7603955,4.5212636,3,40,50,11080,3.40,Alpha Beta
4jc0A01,2.484613,3.4426615,3,40,50,12160,3.40,Alpha Beta
3d1bB00,-2.2108796,3.626447,1,20,920,40,1.20,Mainly Alpha
1vq8300,6.5183764,3.1618242,3,10,450,80,3.10,Alpha Beta
4begB00,5.126095,0.561054,3,90,280,10,3.90,Alpha Beta
1cksB00,5.175377,-0.017139234,3,30,170,10,3.30,Alpha Beta
