header,Size
MIP_00295320,52
MIP_00296016,99
MIP_00296017,67
MIP_00296020,67
MIP_00296023,77
MIP_00296033,70
MIP_00296034,68
MIP_00296038,52
MIP_00296042,60
MIP_00296047,46
MIP_00296051,127
MIP_00296055,46
MIP_00296061,72
MIP_00296063,104
MIP_00296064,191
MIP_00295436,192
MIP_00296069,106
MIP_00296071,45
MIP_00296076,76
MIP_00296078,193
MIP_00204463,160
MIP_00259475,180
MIP_00242687,174
MIP_00269545,184
MIP_00258082,179
MIP_00266983,182
MIP_00291069,190
MIP_00293406,193
MIP_00260097,180
MIP_00296079,111
MIP_00296083,95
MIP_00296089,193
MIP_00312372,199
MIP_00296094,42
MIP_00296095,171
MIP_00305608,190
MIP_00296098,175
MIP_00266408,162
MIP_00293993,159
MIP_00296099,157
MIP_00296106,48
MIP_00296111,171
MIP_00304411,172
MIP_00312065,176
MIP_00296446,173
MIP_00296112,95
MIP_00296114,50
MIP_00299466,52
MIP_00296115,142
MIP_00296117,95
MIP_00296118,41
MIP_00296119,81
MIP_00296124,97
MIP_00229996,107
MIP_00091825,106
MIP_00235450,108
MIP_00309105,96
MIP_00296960,177
MIP_00302506,173
MIP_00271810,177
MIP_00307674,177
MIP_00307161,171
MIP_00306063,175
MIP_00296961,63
MIP_00296963,92
MIP_00296964,58
MIP_00296965,156
MIP_00260947,163
MIP_00221065,150
MIP_00253754,157
MIP_00247458,153
MIP_00325213,156
MIP_00232188,154
MIP_00268705,151
MIP_00244240,159
MIP_00249697,153
MIP_00267806,155
MIP_00292969,156
MIP_00293269,156
MIP_00300134,161
MIP_00263542,155
MIP_00274032,151
MIP_00270863,125
MIP_00279751,157
MIP_00243419,154
MIP_00252286,153
MIP_00260984,159
MIP_00278754,161
MIP_00244188,159
MIP_00269451,155
MIP_00246247,157
MIP_00293680,157
MIP_00270731,159
MIP_00325821,139
MIP_00296975,52
MIP_00296977,42
MIP_00296980,153
MIP_00259007,146
MIP_00265063,152
MIP_00293924,148
MIP_00278802,162
MIP_00293053,151
MIP_00297675,129
MIP_00211968,143
MIP_00268325,165
MIP_00240172,148
MIP_00260612,148
MIP_00307090,137
MIP_00254884,162
MIP_00256429,158
MIP_00241223,158
MIP_00262675,149
MIP_00272483,165
MIP_00272836,168
MIP_00262286,161
MIP_00291579,163
MIP_00292197,139
MIP_00299554,163
MIP_00300440,155
MIP_00303363,170
MIP_00303977,160
MIP_00271265,159
MIP_00280502,147
MIP_00306452,153
MIP_00251300,129
MIP_00265517,148
MIP_00267360,164
MIP_00267365,158
MIP_00267318,153
MIP_00272662,156
MIP_00290776,144
MIP_00291633,151
MIP_00326525,168
MIP_00296143,155
MIP_00296486,151
MIP_00302663,143
MIP_00291589,161
MIP_00297674,162
MIP_00278186,155
MIP_00309668,153
MIP_00274763,150
MIP_00229348,139
MIP_00272037,147
MIP_00290835,139
MIP_00274786,148
MIP_00261350,162
MIP_00306862,155
MIP_00293371,144
MIP_00294666,133
MIP_00273091,156
MIP_00278123,132
MIP_00295916,149
MIP_00296144,146
MIP_00210838,121
MIP_00210377,114
MIP_00304201,151
MIP_00309400,147
MIP_00291488,144
MIP_00153441,144
MIP_00193266,120
MIP_00249209,135
MIP_00260190,142
MIP_00269548,135
MIP_00272899,145
MIP_00299534,151
MIP_00326806,150
MIP_00305801,171
MIP_00306545,171
MIP_00310251,161
MIP_00311837,163
MIP_00308618,175
MIP_00300390,159
MIP_00309239,174
MIP_00295678,163
MIP_00297187,173
MIP_00245807,156
MIP_00221281,138
MIP_00272900,168
MIP_00295917,153
MIP_00292705,162
MIP_00262089,162
MIP_00280442,161
MIP_00292633,154
MIP_00301978,165
MIP_00303853,150
MIP_00198495,125
MIP_00193983,125
MIP_00212251,125
MIP_00212241,126
MIP_00251831,165
MIP_00277631,165
MIP_00291581,164
MIP_00306891,148
MIP_00254007,155
MIP_00296145,166
MIP_00191790,149
MIP_00291234,161
MIP_00312251,174
MIP_00296991,167
MIP_00298076,164
MIP_00292204,163
MIP_00302445,162
MIP_00299354,168
MIP_00306974,140
MIP_00302682,161
MIP_00310195,169
MIP_00271271,142
MIP_00306721,147
MIP_00279263,157
MIP_00216658,139
MIP_00269628,146
MIP_00311053,147
MIP_00260212,155
MIP_00294060,158
MIP_00306436,162
MIP_00326925,166
MIP_00255492,157
MIP_00262940,158
MIP_00248261,164
MIP_00255050,151
MIP_00255491,158
MIP_00272764,138
MIP_00273618,171
MIP_00302174,147
MIP_00297617,126
MIP_00198851,117
MIP_00200058,110
MIP_00265861,132
MIP_00150369,130
MIP_00183584,114
MIP_00188511,107
MIP_00212454,126
MIP_00235643,155
MIP_00258545,137
MIP_00182991,127
MIP_00255982,127
MIP_00269342,151
MIP_00253854,154
MIP_00298972,173
MIP_00299190,142
MIP_00301987,154
MIP_00294025,152
MIP_00279021,150
MIP_00296428,149
MIP_00264207,167
MIP_00279003,140
MIP_00203931,120
MIP_00293347,145
MIP_00295908,141
MIP_00273011,155
MIP_00313465,141
MIP_00304564,162
MIP_00298753,133
MIP_00240153,145
MIP_00258399,158
MIP_00262488,137
MIP_00267047,141
MIP_00280696,146
MIP_00292974,153
MIP_00299274,163
MIP_00300437,151
MIP_00179994,143
MIP_00163993,130
MIP_00268195,136
MIP_00270327,160
MIP_00259634,133
MIP_00302524,132
MIP_00277569,161
MIP_00254526,136
MIP_00261384,152
MIP_00297475,151
MIP_00297869,163
MIP_00302613,165
MIP_00298795,154
MIP_00292171,148
MIP_00273754,141
MIP_00273212,141
MIP_00280760,154
MIP_00291148,162
MIP_00305739,156
MIP_00307402,161
MIP_00270709,146
MIP_00306650,172
MIP_00308231,175
MIP_00325282,146
MIP_00293992,149
MIP_00298988,161
MIP_00301994,166
MIP_00296742,141
MIP_00302443,142
MIP_00206682,145
MIP_00295472,171
MIP_00298471,174
MIP_00311710,150
MIP_00307308,159
MIP_00294055,144
MIP_00309431,149
MIP_00309645,138
MIP_00310025,165
MIP_00310718,176
MIP_00271272,145
MIP_00324513,166
MIP_00272072,150
MIP_00261033,155
MIP_00265003,147
MIP_00300523,138
MIP_00291031,164
MIP_00295062,137
MIP_00243378,158
MIP_00300020,146
MIP_00302680,156
MIP_00298715,153
MIP_00299570,149
MIP_00269801,147
MIP_00307392,153
MIP_00307745,155
MIP_00272930,150
MIP_00309116,140
MIP_00325194,141
MIP_00268375,156
MIP_00296749,154
MIP_00304507,166
MIP_00296983,59
MIP_00296986,98
MIP_00296987,84
MIP_00296988,82
MIP_00296993,165
MIP_00212400,153
MIP_00302673,167
MIP_00279426,182
MIP_00210626,133
MIP_00312925,163
MIP_00261551,170
MIP_00304501,169
MIP_00311410,170
MIP_00313514,171
MIP_00209147,157
MIP_00229736,163
MIP_00268052,161
MIP_00268690,173
MIP_00294856,174
MIP_00310856,166
MIP_00326528,173
MIP_00229725,162
MIP_00291824,173
MIP_00241612,165
MIP_00205215,159
MIP_00246690,165
MIP_00254846,165
MIP_00304075,165
MIP_00249507,160
MIP_00261138,170
MIP_00266402,165
MIP_00302465,172
MIP_00310862,163
MIP_00294534,159
MIP_00295420,171
MIP_00299798,168
MIP_00293969,156
MIP_00086087,126
MIP_00249344,167
MIP_00252218,164
MIP_00296812,169
MIP_00260439,166
MIP_00260717,169
MIP_00262362,171
MIP_00264146,168
MIP_00296994,120
MIP_00296995,96
MIP_00312265,110
MIP_00296996,88
MIP_00311204,88
MIP_00296998,115
MIP_00291329,107
MIP_00294998,109
MIP_00297001,153
MIP_00279481,153
MIP_00297002,76
MIP_00297003,93
MIP_00297005,46
MIP_00297010,90
MIP_00258676,86
MIP_00297015,48
MIP_00297016,49
MIP_00297018,80
MIP_00297019,45
MIP_00297020,83
MIP_00297022,56
MIP_00297026,96
MIP_00297029,93
MIP_00297032,83
MIP_00231523,83
MIP_00264344,91
MIP_00035235,77
MIP_00035238,69
MIP_00035240,93
MIP_00042922,93
MIP_00035242,51
MIP_00035244,64
MIP_00035245,89
MIP_00035247,94
MIP_00035249,67
MIP_00035250,98
MIP_00035251,41
MIP_00035252,87
MIP_00035253,63
MIP_00035254,73
MIP_00035255,88
MIP_00035256,70
MIP_00035257,92
MIP_00035260,45
MIP_00035261,77
MIP_00035263,88
MIP_00056197,98
MIP_00035266,49
MIP_00114295,54
MIP_00035268,84
MIP_00021307,73
MIP_00023069,75
MIP_00023265,72
MIP_00028709,70
MIP_00035269,47
MIP_00035270,65
MIP_00035271,51
MIP_00035272,81
MIP_00035273,98
MIP_00035277,88
MIP_00035278,86
MIP_00025793,82
MIP_00027137,80
MIP_00032514,84
MIP_00035284,84
MIP_00035279,84
MIP_00035280,99
MIP_00035281,85
MIP_00036313,87
MIP_00036315,59
MIP_00036317,40
MIP_00036319,93
MIP_00036320,95
MIP_00036322,91
MIP_00036325,89
MIP_00036329,54
MIP_00036330,89
MIP_00037979,90
MIP_00036333,44
MIP_00036335,88
MIP_00036337,86
MIP_00036338,57
MIP_00036340,96
MIP_00036342,94
MIP_00031487,90
MIP_00031503,90
MIP_00036343,91
MIP_00036348,98
MIP_00036353,45
MIP_00036354,70
MIP_00036355,72
MIP_00036356,51
MIP_00036357,82
MIP_00036358,47
MIP_00036359,96
MIP_00036366,51
MIP_00036367,77
MIP_00036369,98
MIP_00036370,61
MIP_00036371,50
MIP_00036372,87
MIP_00036374,95
MIP_00036376,79
MIP_00033960,79
MIP_00036378,41
MIP_00036379,88
MIP_00036380,97
MIP_00036381,89
MIP_00036383,89
MIP_00036384,90
MIP_00032558,88
MIP_00034723,89
MIP_00038366,90
MIP_00040123,90
MIP_00042303,87
MIP_00043274,90
MIP_00036385,47
MIP_00036386,92
MIP_00036388,55
MIP_00036392,90
MIP_00036393,73
MIP_00036395,82
MIP_00036394,81
MIP_00036397,68
MIP_00036398,67
MIP_00036403,78
MIP_00036407,88
MIP_00036409,46
MIP_00036410,83
MIP_00036412,64
MIP_00037484,63
MIP_00036416,90
MIP_00036418,54
MIP_00036426,43
MIP_00036427,96
MIP_00036429,90
MIP_00036430,90
MIP_00036432,46
MIP_00037579,40
MIP_00037580,83
MIP_00037581,98
MIP_00038777,99
MIP_00037582,81
MIP_00037583,95
MIP_00031312,96
MIP_00031850,90
MIP_00032160,95
MIP_00032719,94
MIP_00033777,96
MIP_00033835,95
MIP_00034265,95
MIP_00034905,95
MIP_00035029,95
MIP_00035076,95
MIP_00035239,95
MIP_00035390,94
MIP_00033779,94
MIP_00035405,94
MIP_00035775,96
MIP_00035785,95
MIP_00036108,97
MIP_00037096,95
MIP_00039226,97
MIP_00040032,96
MIP_00041006,96
MIP_00041017,95
MIP_00041143,96
MIP_00041193,95
MIP_00042838,95
MIP_00043501,95
MIP_00044248,94
MIP_00044645,96
MIP_00047868,101
MIP_00108367,112
MIP_00037590,86
MIP_00037591,86
MIP_00037592,87
MIP_00037594,53
MIP_00040029,53
MIP_00047741,53
MIP_00037595,84
MIP_00037598,95
MIP_00054032,113
MIP_00102956,117
MIP_00056121,115
MIP_00104057,120
MIP_00057831,118
MIP_00058173,117
MIP_00058625,117
MIP_00091037,128
MIP_00100030,117
MIP_00101973,113
MIP_00107344,121
MIP_00120490,114
MIP_00054034,115
MIP_00104315,101
MIP_00054037,111
MIP_00055283,58
MIP_00055285,114
MIP_00055288,73
MIP_00047955,78
MIP_00057439,76
MIP_00107014,78
MIP_00067435,74
MIP_00104473,72
MIP_00055291,112
MIP_00055295,67
MIP_00055296,46
MIP_00116409,47
MIP_00143660,48
MIP_00055298,69
MIP_00055303,94
MIP_00055306,110
MIP_00055307,97
MIP_00055313,96
MIP_00154374,113
MIP_00265542,115
MIP_00309257,125
MIP_00269849,119
MIP_00251489,130
MIP_00270090,105
MIP_00055315,90
MIP_00055324,114
MIP_00060499,123
MIP_00090063,128
MIP_00055325,62
MIP_00055328,45
MIP_00055331,94
MIP_00055332,113
MIP_00055333,105
MIP_00101806,97
MIP_00056817,105
MIP_00102681,105
MIP_00104854,104
MIP_00104256,97
MIP_00104673,90
MIP_00107193,103
MIP_00055334,61
MIP_00051013,62
MIP_00139811,58
MIP_00029439,61
MIP_00325056,54
MIP_00055335,56
MIP_00055336,115
MIP_00060331,116
MIP_00055338,111
MIP_00055340,53
MIP_00055341,98
MIP_00055342,51
MIP_00055344,50
MIP_00309045,51
MIP_00055350,110
MIP_00055352,79
MIP_00055353,55
MIP_00055356,57
MIP_00055363,112
MIP_00055366,113
MIP_00055367,53
MIP_00055371,51
MIP_00055375,115
MIP_00055376,111
MIP_00055377,104
MIP_00055381,82
MIP_00055382,60
MIP_00208433,62
MIP_00055385,116
MIP_00055388,46
MIP_00055389,113
MIP_00055393,101
MIP_00055394,69
MIP_00055961,102
MIP_00055965,42
MIP_00055966,112
MIP_00055967,110
MIP_00055969,115
MIP_00055970,62
MIP_00055971,51
MIP_00055973,79
MIP_00055408,79
MIP_00055978,111
MIP_00055980,113
MIP_00055981,68
MIP_00108218,84
MIP_00055983,114
MIP_00055984,61
MIP_00055985,44
MIP_00055988,51
MIP_00055990,112
MIP_00052216,109
MIP_00055921,112
MIP_00055993,91
MIP_00059356,94
MIP_00058523,95
MIP_00061942,97
MIP_00090046,95
MIP_00075123,98
MIP_00106337,97
MIP_00055996,76
MIP_00055997,111
MIP_00056000,77
MIP_00056005,72
MIP_00056006,113
MIP_00056009,113
MIP_00056012,112
MIP_00105404,114
MIP_00056014,79
MIP_00107279,79
MIP_00107304,79
MIP_00032711,73
MIP_00213656,76
MIP_00046532,79
MIP_00052663,77
MIP_00103890,79
MIP_00056016,110
MIP_00056022,113
MIP_00056024,114
MIP_00034311,99
MIP_00039351,96
MIP_00048877,103
MIP_00051068,107
MIP_00060196,116
MIP_00051138,108
MIP_00051319,107
MIP_00047340,109
MIP_00056158,110
MIP_00061241,120
MIP_00101290,120
MIP_00056025,60
MIP_00056026,75
MIP_00046999,74
MIP_00047001,74
MIP_00054261,74
MIP_00056027,116
MIP_00056028,115
MIP_00056034,54
MIP_00056036,43
MIP_00056039,86
MIP_00100554,86
MIP_00108285,86
MIP_00059792,86
MIP_00072701,84
MIP_00202072,85
MIP_00145639,84
MIP_00056040,46
MIP_00056043,63
MIP_00056045,101
MIP_00056046,53
MIP_00056047,40
MIP_00056048,57
MIP_00056049,114
MIP_00056050,114
MIP_00056052,111
MIP_00056058,45
MIP_00056059,100
MIP_00056060,50
MIP_00160436,50
MIP_00056062,70
MIP_00037710,67
MIP_00069045,71
MIP_00097173,74
MIP_00056064,96
MIP_00056069,114
MIP_00056071,114
MIP_00056073,110
MIP_00056074,76
MIP_00078318,95
MIP_00078322,60
MIP_00078325,79
MIP_00078331,120
MIP_00078332,92
MIP_00068130,87
MIP_00069308,87
MIP_00086962,85
MIP_00094224,87
MIP_00073357,92
MIP_00062623,81
MIP_00097347,91
MIP_00086923,91
MIP_00093978,91
MIP_00075179,93
MIP_00076964,91
MIP_00078249,94
MIP_00078524,84
MIP_00081224,93
MIP_00083113,89
MIP_00092238,91
MIP_00069317,91
MIP_00078039,91
MIP_00092316,91
MIP_00085502,86
MIP_00090442,87
MIP_00092683,91
MIP_00094807,87
MIP_00106744,85
MIP_00107122,88
MIP_00093961,89
MIP_00128800,92
MIP_00078339,133
MIP_00078340,70
MIP_00072814,72
MIP_00075133,75
MIP_00144927,71
MIP_00152514,76
MIP_00078346,60
MIP_00005852,64
MIP_00078351,130
MIP_00080006,133
MIP_00099920,121
MIP_00060106,121
MIP_00100292,121
MIP_00078353,74
MIP_00078355,78
MIP_00078356,111
MIP_00078358,68
MIP_00078361,138
MIP_00078362,84
MIP_00089476,84
MIP_00094028,85
MIP_00197523,85
MIP_00179825,86
MIP_00070673,84
MIP_00078821,85
MIP_00080417,103
MIP_00296529,99
MIP_00268778,84
MIP_00193766,99
MIP_00209870,85
MIP_00084758,87
MIP_00099336,87
MIP_00145127,103
MIP_00046178,104
MIP_00066905,125
MIP_00098083,118
MIP_00083100,117
MIP_00212161,141
MIP_00264723,132
MIP_00263106,132
MIP_00268626,131
MIP_00270603,130
MIP_00273467,133
MIP_00195947,143
MIP_00178749,141
MIP_00178761,138
MIP_00224043,145
MIP_00151679,134
MIP_00197004,113
MIP_00151001,116
MIP_00158574,140
MIP_00146798,139
MIP_00179580,144
MIP_00167488,109
MIP_00197675,136
MIP_00072968,120
MIP_00115556,129
MIP_00193486,138
MIP_00202113,112
MIP_00060381,122
MIP_00274638,134
MIP_00272342,134
MIP_00180736,110
MIP_00215976,103
MIP_00079347,96
MIP_00094380,99
MIP_00212536,112
MIP_00264654,87
MIP_00150521,91
MIP_00191240,95
MIP_00192492,106
MIP_00096944,90
MIP_00076716,100
MIP_00178523,92
MIP_00148635,97
MIP_00208441,75
MIP_00078363,47
MIP_00078364,133
MIP_00244323,148
MIP_00224766,144
MIP_00148344,137
MIP_00159431,139
MIP_00153344,139
MIP_00144853,134
MIP_00166054,142
MIP_00178037,137
MIP_00150745,140
MIP_00166055,139
MIP_00078366,128
MIP_00079735,74
MIP_00079738,57
MIP_00079739,110
MIP_00085431,117
MIP_00094175,115
MIP_00080345,113
MIP_00061618,110
MIP_00068469,112
MIP_00079683,115
MIP_00088584,112
MIP_00069143,107
MIP_00074106,112
MIP_00073799,110
MIP_00091813,115
MIP_00124524,107
MIP_00069593,89
MIP_00074165,115
MIP_00074589,94
MIP_00076668,111
MIP_00076105,110
MIP_00092663,116
MIP_00078987,118
MIP_00075408,115
MIP_00080471,113
MIP_00069051,114
MIP_00079581,110
MIP_00079997,115
MIP_00067877,112
MIP_00091775,115
MIP_00079550,112
MIP_00094221,115
MIP_00092737,117
MIP_00081090,109
MIP_00094077,111
MIP_00081734,110
MIP_00091073,112
MIP_00076201,114
MIP_00083333,116
MIP_00082184,111
MIP_00083371,118
MIP_00083934,110
MIP_00090956,117
MIP_00092276,110
MIP_00084538,118
MIP_00085807,116
MIP_00086423,100
MIP_00070138,109
MIP_00087447,116
MIP_00088162,112
MIP_00091214,114
MIP_00090661,110
MIP_00090577,111
MIP_00091042,109
MIP_00091906,111
MIP_00095557,105
MIP_00095766,115
MIP_00095883,114
MIP_00095887,105
MIP_00102773,92
MIP_00119305,110
MIP_00081342,116
MIP_00095146,111
MIP_00093717,110
MIP_00098548,112
MIP_00087310,111
MIP_00092037,112
MIP_00095443,115
MIP_00079740,70
MIP_00079743,50
MIP_00079744,85
MIP_00165048,86
MIP_00079745,57
MIP_00079747,45
MIP_00079749,133
MIP_00079751,54
MIP_00079752,62
MIP_00092880,64
MIP_00079768,71
MIP_00141893,81
MIP_00079769,130
MIP_00068490,131
MIP_00076774,135
MIP_00079774,132
MIP_00079776,128
MIP_00164848,146
MIP_00165646,146
MIP_00152636,146
MIP_00178866,151
MIP_00200059,156
MIP_00189371,152
MIP_00210809,160
MIP_00079777,135
MIP_00079779,68
MIP_00079781,64
MIP_00159183,69
MIP_00079783,67
MIP_00079786,137
MIP_00075401,132
MIP_00098009,106
MIP_00115440,123
MIP_00146436,143
MIP_00159205,110
MIP_00204628,108
MIP_00086816,114
MIP_00079787,79
MIP_00079789,68
MIP_00079791,51
MIP_00073049,51
MIP_00079792,54
MIP_00079793,63
MIP_00079794,65
MIP_00076538,63
MIP_00146713,65
MIP_00079798,47
MIP_00079801,59
MIP_00079804,125
MIP_00071606,127
MIP_00079805,76
MIP_00079807,125
MIP_00079808,111
MIP_00079811,46
MIP_00079812,65
MIP_00079815,81
MIP_00079817,107
MIP_00091144,112
MIP_00079820,130
MIP_00079821,41
MIP_00079822,48
MIP_00079824,49
MIP_00079827,96
MIP_00079834,103
MIP_00079836,62
MIP_00079839,63
MIP_00079842,130
MIP_00080529,67
MIP_00080535,41
MIP_00080536,76
MIP_00080537,51
MIP_00080538,74
MIP_00080545,132
MIP_00080546,117
MIP_00083268,114
MIP_00095818,120
MIP_00080553,55
MIP_00080556,67
MIP_00080412,68
MIP_00121938,67
MIP_00080558,45
MIP_00080560,107
MIP_00145604,111
MIP_00089957,112
MIP_00206057,112
MIP_00231890,114
MIP_00080562,63
MIP_00080563,100
MIP_00163279,99
MIP_00080566,84
MIP_00080567,128
MIP_00080570,49
MIP_00080575,136
MIP_00080576,92
MIP_00080578,50
MIP_00080584,137
MIP_00080586,79
MIP_00080590,64
MIP_00080591,52
MIP_00080602,75
MIP_00091234,81
MIP_00080604,44
MIP_00080606,91
MIP_00080607,129
MIP_00080610,61
MIP_00080619,111
MIP_00080614,109
MIP_00091577,115
MIP_00235496,126
MIP_00091580,112
MIP_00093480,119
MIP_00101638,111
MIP_00080621,41
MIP_00080629,58
MIP_00080632,135
MIP_00080635,130
MIP_00080637,61
MIP_00080640,49
MIP_00080642,42
MIP_00080643,57
MIP_00118687,68
MIP_00118697,60
MIP_00086344,71
MIP_00118701,114
MIP_00118705,46
MIP_00118720,67
MIP_00118740,43
MIP_00118745,53
MIP_00118749,58
MIP_00118751,66
MIP_00118775,106
MIP_00046416,107
MIP_00047709,102
MIP_00051210,107
MIP_00105902,106
MIP_00118788,67
MIP_00025220,77
MIP_00118789,65
MIP_00118801,58
MIP_00026206,59
MIP_00026738,58
MIP_00028327,58
MIP_00013568,55
MIP_00025128,56
MIP_00029543,60
MIP_00039659,65
MIP_00040049,62
MIP_00125454,58
MIP_00118833,48
MIP_00118839,68
MIP_00118850,78
MIP_00118858,53
MIP_00118864,108
MIP_00058983,111
MIP_00103218,113
MIP_00079299,115
MIP_00086566,114
MIP_00100677,96
MIP_00102137,114
MIP_00100784,114
MIP_00104060,112
MIP_00118884,116
MIP_00118894,66
MIP_00118896,69
MIP_00118898,69
MIP_00118880,69
MIP_00118901,49
MIP_00118908,47
MIP_00118912,41
MIP_00118918,59
MIP_00118924,121
MIP_00118926,67
MIP_00118928,56
MIP_00015204,52
MIP_00143550,57
MIP_00118961,43
MIP_00118967,43
MIP_00118973,67
MIP_00125790,66
MIP_00125791,65
MIP_00125793,66
MIP_00125795,58
MIP_00181062,56
MIP_00125804,52
MIP_00125816,69
MIP_00125825,56
MIP_00125849,67
MIP_00125867,69
MIP_00125881,66
MIP_00125902,87
MIP_00125916,67
MIP_00125922,62
MIP_00125925,65
MIP_00120575,66
MIP_00138753,69
MIP_00028588,77
MIP_00125856,68
MIP_00125855,68
MIP_00029636,70
MIP_00024448,74
MIP_00024449,82
MIP_00024986,70
MIP_00136773,68
MIP_00024445,72
MIP_00125929,65
MIP_00125946,49
MIP_00122855,49
MIP_00143261,49
MIP_00125947,47
MIP_00118398,49
MIP_00122856,49
MIP_00143260,46
MIP_00125949,133
MIP_00076313,137
MIP_00094146,138
MIP_00123559,138
MIP_00069356,131
MIP_00144280,142
MIP_00074598,136
MIP_00078344,135
MIP_00078846,128
MIP_00079227,136
MIP_00080739,129
MIP_00090300,132
MIP_00087987,133
MIP_00080920,134
MIP_00103913,124
MIP_00135705,123
MIP_00147778,140
MIP_00149013,142
MIP_00098049,129
MIP_00093532,128
MIP_00163134,144
MIP_00127090,136
MIP_00067623,136
MIP_00155205,146
MIP_00160785,144
MIP_00125950,62
MIP_00125970,51
MIP_00125974,48
MIP_00024995,48
MIP_00125977,67
MIP_00125982,73
MIP_00125988,65
MIP_00126000,66
MIP_00126001,42
MIP_00126012,41
MIP_00126014,62
MIP_00126022,68
MIP_00126042,67
MIP_00126044,69
MIP_00126045,42
MIP_00126051,138
MIP_00126086,56
MIP_00126094,78
MIP_00067470,78
MIP_00078683,77
MIP_00080344,78
MIP_00080525,74
MIP_00150529,76
MIP_00126096,46
MIP_00126102,66
MIP_00126107,67
MIP_00126603,67
MIP_00126128,66
MIP_00021411,73
MIP_00126134,63
MIP_00126138,44
MIP_00036876,44
MIP_00126149,43
MIP_00008722,46
MIP_00126152,66
MIP_00126156,47
MIP_00126164,66
MIP_00126166,68
MIP_00126172,65
MIP_00126187,104
MIP_00054836,105
MIP_00057707,104
MIP_00058935,107
MIP_00062012,106
MIP_00062165,107
MIP_00126211,132
MIP_00126220,56
MIP_00056289,57
MIP_00099695,56
MIP_00126227,67
MIP_00126239,69
MIP_00126240,118
MIP_00088549,115
MIP_00085961,115
MIP_00227107,111
MIP_00185028,107
MIP_00057853,116
MIP_00077178,117
MIP_00085867,118
MIP_00137421,109
MIP_00068159,111
MIP_00107242,114
MIP_00076119,110
MIP_00148250,109
MIP_00166548,110
MIP_00100822,112
MIP_00126243,95
MIP_00126244,84
MIP_00048854,85
MIP_00126245,45
MIP_00126266,132
MIP_00096432,139
MIP_00126268,87
MIP_00126270,66
MIP_00126288,40
MIP_00126303,52
MIP_00126316,40
MIP_00126319,45
MIP_00126333,46
MIP_00126347,40
MIP_00132202,66
MIP_00132203,66
MIP_00132214,61
MIP_00151465,50
MIP_00197872,51
MIP_00151469,60
MIP_00151474,50
MIP_00151477,84
MIP_00151478,53
MIP_00151481,149
MIP_00186109,154
MIP_00147399,141
MIP_00262912,182
MIP_00165338,148
MIP_00151484,105
MIP_00151485,53
MIP_00151486,72
MIP_00151487,148
MIP_00151490,87
MIP_00151497,62
MIP_00151498,46
MIP_00151499,66
MIP_00151510,105
MIP_00189281,111
MIP_00204101,105
MIP_00093139,94
MIP_00222084,107
MIP_00190830,117
MIP_00223906,112
MIP_00304453,122
MIP_00151511,74
MIP_00151513,59
MIP_00151517,69
MIP_00151518,121
MIP_00151519,40
MIP_00151520,105
MIP_00084328,115
MIP_00151521,122
MIP_00151727,121
MIP_00152074,121
MIP_00158323,121
MIP_00163421,119
MIP_00179704,119
MIP_00151526,67
MIP_00151527,78
MIP_00151528,63
MIP_00151530,74
MIP_00151533,56
MIP_00160272,61
MIP_00151536,54
MIP_00151538,56
MIP_00151542,40
MIP_00151545,50
MIP_00151548,130
MIP_00097630,125
MIP_00092612,126
MIP_00154770,128
MIP_00097781,123
MIP_00090122,126
MIP_00075851,128
MIP_00078215,123
MIP_00092886,120
MIP_00078802,124
MIP_00199405,122
MIP_00151551,43
MIP_00151552,101
MIP_00151554,59
MIP_00151555,115
MIP_00151556,83
MIP_00151558,81
MIP_00151561,66
MIP_00151563,76
MIP_00151569,144
MIP_00151570,101
MIP_00152613,71
MIP_00152615,132
MIP_00152617,72
MIP_00152624,65
MIP_00152626,68
MIP_00078101,64
MIP_00149957,67
MIP_00075043,68
MIP_00078226,68
MIP_00147800,68
MIP_00147891,67
MIP_00146809,68
MIP_00088360,66
MIP_00150810,67
