Cluster,nMem
MIP_00228738.pdb,1
MIP_00228740.pdb,1
MIP_00228746.pdb,19
MIP_00228747.pdb,6
MIP_00228752.pdb,1
MIP_00228754.pdb,4
MIP_00228755.pdb,1
MIP_00228756.pdb,1
MIP_00228757.pdb,1
MIP_00228758.pdb,4
MIP_00228762.pdb,5
MIP_00228763.pdb,1
MIP_00228764.pdb,1
MIP_00228766.pdb,1
MIP_00228767.pdb,2
MIP_00228769.pdb,29
MIP_00228775.pdb,1
MIP_00228776.pdb,60
MIP_00228778.pdb,1
MIP_00228782.pdb,1
MIP_00228783.pdb,1
MIP_00228786.pdb,1
MIP_00228787.pdb,1
MIP_00228792.pdb,1
MIP_00228793.pdb,1
MIP_00228798.pdb,2
MIP_00228800.pdb,21
MIP_00228803.pdb,1
MIP_00228804.pdb,2
MIP_00228806.pdb,4
MIP_00228808.pdb,1
MIP_00228812.pdb,5
MIP_00228816.pdb,1
MIP_00228818.pdb,1
MIP_00228820.pdb,1
MIP_00228822.pdb,1
MIP_00228825.pdb,1
MIP_00228833.pdb,1
MIP_00228834.pdb,1
MIP_00228835.pdb,1
MIP_00228838.pdb,1
MIP_00228839.pdb,1
MIP_00228840.pdb,1
MIP_00228841.pdb,1
MIP_00228845.pdb,1
MIP_00228846.pdb,1
MIP_00228847.pdb,1
MIP_00228849.pdb,1
MIP_00228851.pdb,1
MIP_00228852.pdb,1
MIP_00228855.pdb,1
MIP_00228856.pdb,1
MIP_00228857.pdb,1
MIP_00228858.pdb,1
MIP_00228860.pdb,1
MIP_00228862.pdb,1
MIP_00228864.pdb,12
MIP_00228865.pdb,1
MIP_00228866.pdb,1
MIP_00228868.pdb,22
MIP_00228873.pdb,1
MIP_00228874.pdb,5
MIP_00228876.pdb,3
MIP_00228878.pdb,1
MIP_00228881.pdb,1
MIP_00228882.pdb,1
MIP_00228883.pdb,1
MIP_00228884.pdb,1
MIP_00228889.pdb,1
MIP_00228893.pdb,1
MIP_00228896.pdb,1
MIP_00228903.pdb,8
MIP_00228910.pdb,1
MIP_00228912.pdb,1
MIP_00228913.pdb,1
MIP_00228914.pdb,1
MIP_00228915.pdb,1
MIP_00228917.pdb,1
MIP_00228918.pdb,1
MIP_00228919.pdb,1
MIP_00228923.pdb,1
MIP_00228925.pdb,9
MIP_00228926.pdb,3
MIP_00228930.pdb,1
MIP_00228931.pdb,2
MIP_00228936.pdb,1
MIP_00228940.pdb,6
MIP_00228941.pdb,1
MIP_00228942.pdb,2
MIP_00228943.pdb,2
MIP_00228947.pdb,1
MIP_00228950.pdb,1
MIP_00228951.pdb,1
MIP_00228952.pdb,1
MIP_00228954.pdb,1
MIP_00228955.pdb,2
MIP_00228956.pdb,1
MIP_00228957.pdb,1
MIP_00228961.pdb,5
MIP_00228966.pdb,1
MIP_00228967.pdb,2
MIP_00228971.pdb,1
MIP_00228975.pdb,1
MIP_00228977.pdb,1
MIP_00228980.pdb,1
MIP_00228983.pdb,9
MIP_00228987.pdb,1
MIP_00228988.pdb,1
MIP_00228997.pdb,1
MIP_00229002.pdb,1
MIP_00229004.pdb,1
MIP_00229012.pdb,2
MIP_00229013.pdb,1
MIP_00229015.pdb,1
MIP_00229016.pdb,1
MIP_00229020.pdb,1
MIP_00229031.pdb,1
MIP_00229032.pdb,1
MIP_00229033.pdb,1
MIP_00229034.pdb,1
MIP_00229036.pdb,3
MIP_00229042.pdb,3
MIP_00229046.pdb,1
MIP_00229049.pdb,1
MIP_00229053.pdb,2
MIP_00229054.pdb,1
MIP_00229067.pdb,1
MIP_00229068.pdb,2
MIP_00229078.pdb,3
MIP_00229079.pdb,4
MIP_00229080.pdb,1
MIP_00229086.pdb,1
MIP_00229087.pdb,1
MIP_00229089.pdb,6
MIP_00229094.pdb,1
MIP_00229098.pdb,1
MIP_00229099.pdb,1
MIP_00229101.pdb,1
MIP_00229105.pdb,1
MIP_00229106.pdb,1
MIP_00229107.pdb,1
MIP_00229108.pdb,1
MIP_00229111.pdb,7
MIP_00229115.pdb,1
MIP_00229116.pdb,2
MIP_00229118.pdb,1
MIP_00229121.pdb,1
MIP_00229125.pdb,1
MIP_00229126.pdb,1
MIP_00229128.pdb,3
MIP_00229129.pdb,1
MIP_00229133.pdb,1
MIP_00229137.pdb,1
MIP_00229138.pdb,2
MIP_00229141.pdb,1
MIP_00229143.pdb,1
MIP_00229148.pdb,1
MIP_00229150.pdb,3
MIP_00229151.pdb,1
MIP_00229152.pdb,1
MIP_00229153.pdb,2
MIP_00229156.pdb,1
MIP_00229162.pdb,15
MIP_00229164.pdb,1
MIP_00229167.pdb,1
MIP_00229170.pdb,1
MIP_00229173.pdb,1
MIP_00229188.pdb,1
MIP_00229190.pdb,1
MIP_00229205.pdb,1
MIP_00229212.pdb,1
MIP_00229213.pdb,6
MIP_00229215.pdb,129
MIP_00229216.pdb,1
MIP_00229217.pdb,7
MIP_00229220.pdb,1
MIP_00229223.pdb,1
MIP_00229224.pdb,5
MIP_00229240.pdb,1
MIP_00229244.pdb,1
MIP_00229247.pdb,1
MIP_00229261.pdb,1
MIP_00229262.pdb,1
MIP_00229272.pdb,84
MIP_00229274.pdb,1
MIP_00229276.pdb,1
MIP_00229277.pdb,1
MIP_00229279.pdb,1
MIP_00229282.pdb,1
MIP_00229284.pdb,1
MIP_00229290.pdb,2
MIP_00229293.pdb,1
MIP_00229295.pdb,1
MIP_00229298.pdb,3
MIP_00229300.pdb,1
MIP_00229305.pdb,1
MIP_00229309.pdb,1
MIP_00229317.pdb,2
MIP_00229318.pdb,1
MIP_00229319.pdb,1
MIP_00229321.pdb,8
MIP_00229326.pdb,1
MIP_00229328.pdb,1
MIP_00229332.pdb,1
MIP_00229333.pdb,1
MIP_00229336.pdb,1
MIP_00229337.pdb,1
MIP_00229341.pdb,1
MIP_00229342.pdb,2
MIP_00229343.pdb,1
MIP_00229346.pdb,1
MIP_00229347.pdb,1
MIP_00229349.pdb,12
MIP_00229351.pdb,3
MIP_00229355.pdb,1
MIP_00229359.pdb,1
MIP_00229361.pdb,2
MIP_00229364.pdb,3
MIP_00229370.pdb,1
MIP_00229372.pdb,2
MIP_00229383.pdb,1
MIP_00229389.pdb,14
MIP_00229399.pdb,1
MIP_00229400.pdb,1
MIP_00229405.pdb,4
MIP_00229406.pdb,1
MIP_00229410.pdb,2
MIP_00229413.pdb,1
MIP_00229414.pdb,2
MIP_00229415.pdb,1
MIP_00229418.pdb,6
MIP_00229419.pdb,1
MIP_00229421.pdb,3
MIP_00229422.pdb,1
MIP_00229423.pdb,1
MIP_00229426.pdb,1
MIP_00229428.pdb,5
MIP_00229429.pdb,15
MIP_00229436.pdb,1
MIP_00229437.pdb,177
MIP_00229438.pdb,1
MIP_00229440.pdb,1
MIP_00229441.pdb,1
MIP_00229443.pdb,1
MIP_00229448.pdb,1
MIP_00229449.pdb,1
MIP_00229450.pdb,1
MIP_00229451.pdb,1
MIP_00229456.pdb,1
MIP_00229463.pdb,2
MIP_00229467.pdb,1
MIP_00229472.pdb,1
MIP_00229474.pdb,1
MIP_00229475.pdb,1
MIP_00229476.pdb,3
MIP_00229481.pdb,1
MIP_00229483.pdb,1
MIP_00229488.pdb,1
MIP_00229490.pdb,1
MIP_00229491.pdb,3
MIP_00229495.pdb,1
MIP_00229498.pdb,1
MIP_00229499.pdb,3
MIP_00229501.pdb,1
MIP_00229502.pdb,1
MIP_00229503.pdb,1
MIP_00229504.pdb,34
MIP_00229505.pdb,1
MIP_00229506.pdb,14
MIP_00229512.pdb,1
MIP_00229514.pdb,1
MIP_00229516.pdb,1
MIP_00229518.pdb,1
MIP_00229521.pdb,1
MIP_00229522.pdb,1
MIP_00229527.pdb,2
MIP_00229529.pdb,1
MIP_00229531.pdb,2
MIP_00229533.pdb,1
MIP_00229537.pdb,44
MIP_00229538.pdb,1
MIP_00229540.pdb,2
MIP_00229541.pdb,1
MIP_00229544.pdb,1
MIP_00229546.pdb,1
MIP_00229552.pdb,1
MIP_00229556.pdb,1
MIP_00229557.pdb,1
MIP_00229560.pdb,1
MIP_00229562.pdb,1
MIP_00229563.pdb,1
MIP_00229567.pdb,1
MIP_00229568.pdb,1
MIP_00229569.pdb,1
MIP_00229570.pdb,1
MIP_00229580.pdb,1
MIP_00229583.pdb,1
MIP_00229588.pdb,3
MIP_00229589.pdb,1
MIP_00229590.pdb,1
MIP_00229591.pdb,1
MIP_00229592.pdb,1
MIP_00229596.pdb,1
MIP_00229602.pdb,1
MIP_00229610.pdb,1
MIP_00229614.pdb,3
MIP_00229616.pdb,1
MIP_00229617.pdb,1
MIP_00229621.pdb,1
MIP_00229622.pdb,1
MIP_00229626.pdb,6
MIP_00229628.pdb,1
MIP_00229629.pdb,1
MIP_00229631.pdb,1
MIP_00229633.pdb,1
MIP_00229636.pdb,1
MIP_00229637.pdb,2
MIP_00229639.pdb,1
MIP_00229644.pdb,1
MIP_00229647.pdb,2
MIP_00229653.pdb,1
MIP_00229660.pdb,1
MIP_00229665.pdb,3
MIP_00229671.pdb,1
MIP_00229672.pdb,1
MIP_00229673.pdb,1
MIP_00229679.pdb,1
MIP_00229681.pdb,1
MIP_00229682.pdb,1
MIP_00229683.pdb,5
MIP_00229686.pdb,1
MIP_00229688.pdb,1
MIP_00229690.pdb,1
MIP_00229691.pdb,1
MIP_00229692.pdb,2
MIP_00229695.pdb,1
MIP_00229698.pdb,1
MIP_00229702.pdb,6
MIP_00229703.pdb,1
MIP_00229705.pdb,1
MIP_00229710.pdb,2
MIP_00229712.pdb,2
MIP_00229718.pdb,1
MIP_00229721.pdb,1
MIP_00229722.pdb,1
MIP_00229724.pdb,1
MIP_00229730.pdb,2
MIP_00229731.pdb,1
MIP_00229737.pdb,1
MIP_00229740.pdb,1
MIP_00229741.pdb,3
MIP_00229743.pdb,1
MIP_00229745.pdb,1
MIP_00229746.pdb,1
MIP_00229747.pdb,61
MIP_00229748.pdb,1
MIP_00229751.pdb,1
MIP_00229754.pdb,1
MIP_00229755.pdb,1
MIP_00229756.pdb,19
MIP_00229758.pdb,1
MIP_00229760.pdb,1
MIP_00229764.pdb,1
MIP_00229769.pdb,1
MIP_00229770.pdb,4
MIP_00229771.pdb,1
MIP_00229774.pdb,1
MIP_00229776.pdb,1
MIP_00229787.pdb,1
MIP_00229789.pdb,1
MIP_00229792.pdb,3
MIP_00229793.pdb,1
MIP_00229796.pdb,1
MIP_00229797.pdb,1
MIP_00229798.pdb,1
MIP_00229801.pdb,1
MIP_00229807.pdb,1
MIP_00229809.pdb,1
MIP_00229810.pdb,1
MIP_00229811.pdb,1
MIP_00229819.pdb,1
MIP_00229820.pdb,1
MIP_00229821.pdb,6
MIP_00229823.pdb,6
MIP_00229826.pdb,1
MIP_00229828.pdb,2
MIP_00229829.pdb,1
MIP_00229831.pdb,1
MIP_00229840.pdb,1
MIP_00229843.pdb,1
MIP_00229849.pdb,1
MIP_00229851.pdb,2
MIP_00229854.pdb,1
MIP_00229857.pdb,1
MIP_00229859.pdb,1
MIP_00229861.pdb,2
MIP_00229862.pdb,3
MIP_00229866.pdb,1
MIP_00229867.pdb,2
MIP_00229869.pdb,1
MIP_00229870.pdb,1
MIP_00229875.pdb,1
MIP_00229880.pdb,1
MIP_00229881.pdb,10
MIP_00229883.pdb,2
MIP_00229884.pdb,1
MIP_00229885.pdb,2
MIP_00229887.pdb,1
MIP_00229888.pdb,1
MIP_00229892.pdb,1
MIP_00229894.pdb,1
MIP_00229898.pdb,1
MIP_00229901.pdb,1
MIP_00229902.pdb,1
MIP_00229904.pdb,1
MIP_00229905.pdb,1
MIP_00229906.pdb,2
MIP_00229909.pdb,1
MIP_00229911.pdb,1
MIP_00229920.pdb,1
MIP_00229923.pdb,1
MIP_00229927.pdb,1
MIP_00229929.pdb,1
MIP_00229930.pdb,33
MIP_00229933.pdb,1
MIP_00229934.pdb,1
MIP_00229936.pdb,1
MIP_00229941.pdb,3
MIP_00229947.pdb,9
MIP_00229951.pdb,1
MIP_00229952.pdb,1
MIP_00229953.pdb,2
MIP_00229954.pdb,1
MIP_00229960.pdb,1
MIP_00229964.pdb,1
MIP_00229967.pdb,1
MIP_00229968.pdb,1
MIP_00229970.pdb,2
MIP_00229973.pdb,1
MIP_00229974.pdb,1
MIP_00229977.pdb,4
MIP_00229980.pdb,1
MIP_00229987.pdb,2
MIP_00229997.pdb,1
MIP_00229999.pdb,1
MIP_00230004.pdb,1
MIP_00230007.pdb,1
MIP_00230009.pdb,1
MIP_00230010.pdb,1
MIP_00230013.pdb,1
MIP_00230022.pdb,1
MIP_00230023.pdb,1
MIP_00230024.pdb,1
MIP_00230027.pdb,1
MIP_00230043.pdb,2
MIP_00230044.pdb,1
MIP_00230046.pdb,1
MIP_00230047.pdb,1
MIP_00230048.pdb,1
MIP_00230049.pdb,1
MIP_00230058.pdb,1
MIP_00230059.pdb,1
MIP_00230061.pdb,1
MIP_00230062.pdb,2
MIP_00230072.pdb,2
MIP_00230074.pdb,1
MIP_00230077.pdb,2
MIP_00230084.pdb,4
MIP_00230085.pdb,1
MIP_00230086.pdb,2
MIP_00230087.pdb,1
MIP_00230090.pdb,1
MIP_00230093.pdb,1
MIP_00230095.pdb,1
MIP_00230098.pdb,1
MIP_00230102.pdb,1
MIP_00230105.pdb,1
MIP_00230108.pdb,1
MIP_00230109.pdb,1
MIP_00230112.pdb,3
MIP_00230115.pdb,1
MIP_00230117.pdb,1
MIP_00230118.pdb,1
MIP_00230120.pdb,5
MIP_00230121.pdb,1
MIP_00230122.pdb,1
MIP_00230123.pdb,1
MIP_00230130.pdb,1
MIP_00230132.pdb,1
MIP_00230133.pdb,1
MIP_00230135.pdb,1
MIP_00230137.pdb,1
MIP_00230138.pdb,1
MIP_00230139.pdb,1
MIP_00230143.pdb,1
MIP_00230144.pdb,1
MIP_00230155.pdb,1
MIP_00230160.pdb,13
MIP_00230163.pdb,1
MIP_00230167.pdb,1
MIP_00230168.pdb,1
MIP_00230169.pdb,2
MIP_00230171.pdb,1
MIP_00230172.pdb,1
MIP_00230173.pdb,1
MIP_00230176.pdb,1
MIP_00230181.pdb,1
MIP_00230182.pdb,1
MIP_00230183.pdb,1
MIP_00230184.pdb,1
MIP_00230185.pdb,1
MIP_00230187.pdb,3
MIP_00230188.pdb,1
MIP_00230189.pdb,1
MIP_00230194.pdb,3
MIP_00230195.pdb,2
MIP_00230205.pdb,1
MIP_00230206.pdb,1
MIP_00230211.pdb,1
MIP_00230213.pdb,1
MIP_00230224.pdb,1
MIP_00230228.pdb,1
MIP_00230236.pdb,1
MIP_00230238.pdb,1
MIP_00230239.pdb,1
MIP_00230241.pdb,1
MIP_00230245.pdb,40
MIP_00230247.pdb,1
MIP_00230248.pdb,1
MIP_00230258.pdb,1
MIP_00230260.pdb,39
MIP_00230263.pdb,1
MIP_00230267.pdb,1
MIP_00230271.pdb,1
MIP_00230273.pdb,1
MIP_00230288.pdb,1
MIP_00230294.pdb,1
MIP_00230297.pdb,1
MIP_00230302.pdb,1
MIP_00230303.pdb,1
MIP_00230305.pdb,1
MIP_00230307.pdb,1
MIP_00230310.pdb,1
MIP_00230314.pdb,1
MIP_00230315.pdb,1
MIP_00230317.pdb,1
MIP_00230323.pdb,1
MIP_00230327.pdb,1
MIP_00230328.pdb,5
MIP_00230332.pdb,1
MIP_00230334.pdb,1
MIP_00230341.pdb,3
MIP_00230354.pdb,1
MIP_00230356.pdb,1
MIP_00230359.pdb,1
MIP_00230360.pdb,1
MIP_00230361.pdb,1
MIP_00230363.pdb,1
MIP_00230364.pdb,1
MIP_00230367.pdb,1
MIP_00230368.pdb,1
MIP_00230371.pdb,1
MIP_00230373.pdb,1
MIP_00230376.pdb,1
MIP_00230377.pdb,1
MIP_00230382.pdb,1
MIP_00230383.pdb,1
MIP_00230389.pdb,1
MIP_00230390.pdb,1
MIP_00230393.pdb,1
MIP_00230395.pdb,1
MIP_00230396.pdb,1
MIP_00230399.pdb,1
MIP_00230401.pdb,1
MIP_00230408.pdb,3
MIP_00230411.pdb,1
MIP_00230413.pdb,1
MIP_00230415.pdb,1
MIP_00230418.pdb,1
MIP_00230430.pdb,2
MIP_00230432.pdb,1
MIP_00230444.pdb,1
MIP_00230445.pdb,4
MIP_00230446.pdb,1
MIP_00230448.pdb,1
MIP_00230455.pdb,2
MIP_00230459.pdb,1
MIP_00230463.pdb,1
MIP_00230464.pdb,1
MIP_00230465.pdb,1
MIP_00230468.pdb,1
MIP_00230471.pdb,2
MIP_00230472.pdb,1
MIP_00230475.pdb,1
MIP_00230478.pdb,1
MIP_00230483.pdb,45
MIP_00230484.pdb,2
MIP_00230485.pdb,1
MIP_00230494.pdb,1
MIP_00230495.pdb,2
MIP_00230498.pdb,1
MIP_00230503.pdb,1
MIP_00230504.pdb,3
MIP_00230511.pdb,1
MIP_00230520.pdb,1
MIP_00230528.pdb,1
MIP_00230531.pdb,1
MIP_00230533.pdb,1
MIP_00230534.pdb,1
MIP_00230536.pdb,1
MIP_00230537.pdb,1
MIP_00230539.pdb,1
MIP_00230543.pdb,7
MIP_00230546.pdb,1
MIP_00230550.pdb,1
MIP_00230551.pdb,1
MIP_00230552.pdb,1
MIP_00230553.pdb,5
MIP_00230555.pdb,3
MIP_00230558.pdb,2
MIP_00230560.pdb,1
MIP_00230563.pdb,1
MIP_00230564.pdb,1
MIP_00230565.pdb,1
MIP_00230568.pdb,1
MIP_00230573.pdb,1
MIP_00230574.pdb,1
MIP_00230576.pdb,3
MIP_00230579.pdb,1
MIP_00230584.pdb,1
MIP_00230591.pdb,1
MIP_00230595.pdb,2
MIP_00230596.pdb,1
MIP_00230599.pdb,1
MIP_00230600.pdb,2
MIP_00230601.pdb,1
MIP_00230602.pdb,1
MIP_00230604.pdb,1
MIP_00230607.pdb,1
MIP_00230608.pdb,1
MIP_00230613.pdb,1
MIP_00230615.pdb,1
MIP_00230618.pdb,1
MIP_00230624.pdb,3
MIP_00230627.pdb,5
MIP_00230628.pdb,1
MIP_00230629.pdb,1
MIP_00230631.pdb,1
MIP_00230632.pdb,1
MIP_00230635.pdb,1
MIP_00230636.pdb,1
MIP_00230637.pdb,1
MIP_00230639.pdb,1
MIP_00230644.pdb,1
MIP_00230646.pdb,5
MIP_00230650.pdb,1
MIP_00230658.pdb,1
MIP_00230662.pdb,1
MIP_00230663.pdb,2
MIP_00230665.pdb,1
MIP_00230666.pdb,1
MIP_00230668.pdb,1
MIP_00230673.pdb,1
MIP_00230674.pdb,3
MIP_00230678.pdb,3
MIP_00230679.pdb,6
MIP_00230681.pdb,1
MIP_00230683.pdb,1
MIP_00230686.pdb,1
MIP_00230688.pdb,4
MIP_00230689.pdb,11
MIP_00230692.pdb,1
MIP_00230694.pdb,1
MIP_00230700.pdb,1
MIP_00230703.pdb,1
MIP_00230708.pdb,2
MIP_00230713.pdb,1
MIP_00230719.pdb,1
MIP_00230721.pdb,1
MIP_00230722.pdb,1
MIP_00230725.pdb,1
MIP_00230726.pdb,1
MIP_00230727.pdb,1
MIP_00230729.pdb,1
MIP_00230734.pdb,1
MIP_00230735.pdb,1
MIP_00230737.pdb,1
MIP_00230738.pdb,31
MIP_00230745.pdb,2
MIP_00230747.pdb,1
MIP_00230752.pdb,1
MIP_00230755.pdb,2
MIP_00230759.pdb,1
MIP_00230760.pdb,1
MIP_00230762.pdb,1
MIP_00230764.pdb,34
MIP_00230769.pdb,2
MIP_00230773.pdb,1
MIP_00230775.pdb,3
MIP_00230776.pdb,2
MIP_00230777.pdb,2
MIP_00230779.pdb,4
MIP_00230780.pdb,1
MIP_00230787.pdb,1
MIP_00230790.pdb,8
MIP_00230799.pdb,1
MIP_00230801.pdb,1
MIP_00230805.pdb,1
MIP_00230811.pdb,1
MIP_00230812.pdb,1
MIP_00230816.pdb,1
MIP_00230817.pdb,1
MIP_00230819.pdb,2
MIP_00230823.pdb,1
MIP_00230825.pdb,1
MIP_00230828.pdb,1
MIP_00230829.pdb,1
MIP_00230832.pdb,1
MIP_00230833.pdb,5
MIP_00230834.pdb,1
MIP_00230840.pdb,1
MIP_00230843.pdb,1
MIP_00230849.pdb,1
MIP_00230850.pdb,1
MIP_00230852.pdb,1
MIP_00230858.pdb,1
MIP_00230861.pdb,1
MIP_00230862.pdb,1
MIP_00230869.pdb,1
MIP_00230871.pdb,1
MIP_00230875.pdb,1
MIP_00230876.pdb,14
MIP_00230878.pdb,1
MIP_00230885.pdb,2
MIP_00230887.pdb,1
MIP_00230897.pdb,1
MIP_00230900.pdb,1
MIP_00230901.pdb,1
MIP_00230903.pdb,1
MIP_00230904.pdb,1
MIP_00230905.pdb,1
MIP_00230906.pdb,6
MIP_00230913.pdb,1
MIP_00230917.pdb,1
MIP_00230918.pdb,1
MIP_00230925.pdb,1
MIP_00230928.pdb,2
MIP_00230929.pdb,9
MIP_00230931.pdb,1
MIP_00230938.pdb,1
MIP_00230942.pdb,1
MIP_00230945.pdb,1
MIP_00230946.pdb,1
MIP_00230947.pdb,1
MIP_00230948.pdb,1
MIP_00230949.pdb,1
MIP_00230954.pdb,1
MIP_00230956.pdb,1
MIP_00230960.pdb,1
MIP_00230962.pdb,1
MIP_00230968.pdb,3
MIP_00230970.pdb,1
MIP_00230977.pdb,1
MIP_00230979.pdb,1
MIP_00230980.pdb,1
MIP_00230982.pdb,75
MIP_00230984.pdb,1
MIP_00230986.pdb,10
MIP_00230988.pdb,3
MIP_00230995.pdb,9
MIP_00230996.pdb,1
MIP_00230997.pdb,1
MIP_00231000.pdb,1
MIP_00231002.pdb,1
MIP_00231003.pdb,1
MIP_00231005.pdb,1
MIP_00231006.pdb,1
MIP_00231008.pdb,1
MIP_00231010.pdb,1
MIP_00231011.pdb,1
MIP_00231012.pdb,2
MIP_00231029.pdb,1
MIP_00231030.pdb,1
MIP_00231033.pdb,1
MIP_00231034.pdb,1
MIP_00231037.pdb,4
MIP_00231041.pdb,1
MIP_00231045.pdb,1
MIP_00231047.pdb,1
MIP_00231049.pdb,1
MIP_00231050.pdb,1
MIP_00231051.pdb,1
MIP_00231056.pdb,1
MIP_00231068.pdb,1
MIP_00231069.pdb,1
MIP_00231071.pdb,1
MIP_00231072.pdb,1
MIP_00231074.pdb,1
MIP_00231077.pdb,1
MIP_00231079.pdb,1
MIP_00231091.pdb,1
MIP_00231093.pdb,1
MIP_00231097.pdb,2
MIP_00231098.pdb,1
MIP_00231099.pdb,1
MIP_00231104.pdb,1
MIP_00231111.pdb,1
MIP_00231112.pdb,1
MIP_00231116.pdb,3
MIP_00231118.pdb,5
MIP_00231120.pdb,1
MIP_00231122.pdb,1
MIP_00231123.pdb,1
MIP_00231124.pdb,1
MIP_00231125.pdb,5
MIP_00231128.pdb,1
MIP_00231129.pdb,1
MIP_00231131.pdb,1
MIP_00231135.pdb,1
MIP_00231137.pdb,1
MIP_00231139.pdb,1
MIP_00231141.pdb,4
MIP_00231143.pdb,1
MIP_00231145.pdb,10
MIP_00231146.pdb,1
MIP_00231154.pdb,1
MIP_00231159.pdb,1
MIP_00231160.pdb,1
MIP_00231161.pdb,1
MIP_00231165.pdb,1
MIP_00231166.pdb,4
MIP_00231167.pdb,1
MIP_00231172.pdb,1
MIP_00231175.pdb,2
MIP_00231176.pdb,3
MIP_00231177.pdb,1
MIP_00231179.pdb,1
MIP_00231181.pdb,1
MIP_00231187.pdb,1
MIP_00231188.pdb,1
MIP_00231191.pdb,1
MIP_00231196.pdb,1
MIP_00231197.pdb,1
MIP_00231198.pdb,1
MIP_00231203.pdb,1
MIP_00231206.pdb,1
MIP_00231207.pdb,1
MIP_00231208.pdb,1
MIP_00231210.pdb,1
MIP_00231211.pdb,1
MIP_00231212.pdb,1
MIP_00231213.pdb,1
MIP_00231220.pdb,1
MIP_00231224.pdb,8
MIP_00231227.pdb,1
MIP_00231231.pdb,8
MIP_00231238.pdb,1
MIP_00231239.pdb,4
MIP_00231243.pdb,1
MIP_00231245.pdb,1
MIP_00231249.pdb,1
MIP_00231256.pdb,1
MIP_00231260.pdb,1
MIP_00231263.pdb,1
MIP_00231264.pdb,3
MIP_00231268.pdb,9
MIP_00231271.pdb,1
MIP_00231276.pdb,1
MIP_00231279.pdb,3
MIP_00231280.pdb,37
MIP_00231281.pdb,1
MIP_00231284.pdb,1
MIP_00231286.pdb,1
MIP_00231288.pdb,1
MIP_00231292.pdb,1
MIP_00231293.pdb,6
MIP_00231294.pdb,1
MIP_00231296.pdb,1
MIP_00231297.pdb,1
MIP_00231298.pdb,2
MIP_00231299.pdb,1
MIP_00231300.pdb,1
MIP_00231301.pdb,1
MIP_00231303.pdb,2
MIP_00231304.pdb,1
MIP_00231309.pdb,1
MIP_00231311.pdb,1
MIP_00231314.pdb,8
MIP_00231316.pdb,1
MIP_00231317.pdb,1
MIP_00231323.pdb,1
MIP_00231328.pdb,1
MIP_00231333.pdb,1
MIP_00231335.pdb,1
MIP_00231338.pdb,1
MIP_00231340.pdb,1
MIP_00231342.pdb,3
MIP_00231345.pdb,1
MIP_00231347.pdb,1
MIP_00231348.pdb,1
MIP_00231349.pdb,1
MIP_00231352.pdb,1
MIP_00231353.pdb,2
MIP_00231356.pdb,1
MIP_00231364.pdb,1
MIP_00231367.pdb,1
MIP_00231369.pdb,4
MIP_00231370.pdb,1
MIP_00231375.pdb,1
MIP_00231377.pdb,1
MIP_00231382.pdb,1
MIP_00231387.pdb,4
MIP_00231389.pdb,1
MIP_00231390.pdb,6
MIP_00231391.pdb,1
MIP_00231395.pdb,1
MIP_00231396.pdb,1
MIP_00231397.pdb,1
MIP_00231398.pdb,1
MIP_00231401.pdb,1
MIP_00231402.pdb,1
MIP_00231409.pdb,1
MIP_00231414.pdb,1
MIP_00231417.pdb,1
MIP_00231423.pdb,1
MIP_00231424.pdb,1
MIP_00231427.pdb,1
MIP_00231433.pdb,3
MIP_00231434.pdb,1
MIP_00231435.pdb,1
MIP_00231436.pdb,1
MIP_00231438.pdb,1
MIP_00231441.pdb,1
MIP_00231443.pdb,1
MIP_00231447.pdb,1
MIP_00231448.pdb,4
MIP_00231449.pdb,1
MIP_00231450.pdb,1
MIP_00231460.pdb,1
MIP_00231463.pdb,2
MIP_00231466.pdb,1
MIP_00231468.pdb,1
MIP_00231476.pdb,1
MIP_00231477.pdb,1
MIP_00231478.pdb,1
MIP_00231479.pdb,2
MIP_00231483.pdb,1
MIP_00231485.pdb,2
MIP_00231486.pdb,1
MIP_00231488.pdb,1
MIP_00231490.pdb,9
MIP_00231491.pdb,1
MIP_00231494.pdb,1
MIP_00231495.pdb,2
MIP_00231496.pdb,1
MIP_00231499.pdb,1
MIP_00231500.pdb,1
MIP_00231506.pdb,1
MIP_00231511.pdb,1
MIP_00231518.pdb,1
MIP_00231519.pdb,1
MIP_00231521.pdb,1
MIP_00231524.pdb,1
MIP_00231527.pdb,1
MIP_00231528.pdb,1
MIP_00231529.pdb,1
MIP_00231530.pdb,1
MIP_00231535.pdb,1
MIP_00231536.pdb,1
MIP_00231538.pdb,1
MIP_00231539.pdb,1
MIP_00231541.pdb,1
MIP_00231548.pdb,1
MIP_00231550.pdb,1
MIP_00231551.pdb,3
MIP_00231552.pdb,7
MIP_00231553.pdb,1
MIP_00231554.pdb,1
MIP_00231561.pdb,1
MIP_00231562.pdb,1
MIP_00231563.pdb,1
MIP_00231565.pdb,1
MIP_00231569.pdb,2
MIP_00231572.pdb,1
MIP_00231575.pdb,1
MIP_00231576.pdb,2
MIP_00231584.pdb,1
MIP_00231588.pdb,1
MIP_00231589.pdb,1
MIP_00231590.pdb,1
MIP_00231592.pdb,1
MIP_00231595.pdb,1
MIP_00231598.pdb,1
MIP_00231602.pdb,1
MIP_00231606.pdb,1
MIP_00231608.pdb,1
MIP_00231609.pdb,1
MIP_00231611.pdb,1
MIP_00231613.pdb,2
